t,scene_score
146.133333,0.000000
146.166667,0.000000
146.2,0.000000
146.233333,0.000000
146.266667,0.000000
146.3,0.000000
146.333333,0.000000
146.366667,0.000000
146.4,0.000000
146.433333,0.000000
146.466667,0.000000
146.5,0.000000
146.533333,0.000000
146.566667,0.000000
146.6,0.000000
146.633333,0.000000
146.666667,0.000000
146.7,0.000000
146.733333,0.000000
146.766667,0.000000
146.8,0.000000
146.833333,0.000000
146.866667,0.000000
146.9,0.000000
146.933333,0.000000
146.966667,0.000000
147,0.000048
147.033333,0.000002
147.066667,0.000013
147.1,0.018281
147.133333,0.000017
147.166667,0.000007
147.2,0.000002
147.233333,0.000000
147.266667,0.000000
147.3,0.000000
147.333333,0.000000
147.366667,0.000000
147.4,0.000000
147.433333,0.000000
147.466667,0.000000
147.5,0.000000
147.533333,0.000000
147.566667,0.000000
147.6,0.000000
147.633333,0.000000
147.666667,0.000000
147.7,0.000000
147.733333,0.000000
147.766667,0.000000
147.8,0.000000
147.833333,0.000000
147.866667,0.000000
147.9,0.000000
147.933333,0.000000
147.966667,0.000000
148,0.000056
148.033333,0.000005
148.066667,0.000016
148.1,0.000007
148.133333,0.000000
148.166667,0.000000
148.2,0.000000
148.233333,0.000000
148.266667,0.000000
148.3,0.025067
148.333333,0.000016
148.366667,0.000008
148.4,0.000001
148.433333,0.000000
148.466667,0.000000
148.5,0.000000
148.533333,0.000000
148.566667,0.000000
148.6,0.000000
148.633333,0.000000
148.666667,0.000000
148.7,0.000000
148.733333,0.000000
148.766667,0.000000
148.8,0.000000
148.833333,0.000000
148.866667,0.000000
148.9,0.000000
148.933333,0.000000
148.966667,0.000000
149,0.000060
149.033333,0.000008
149.066667,0.000016
149.1,0.000007
149.133333,0.000000
149.166667,0.000000
149.2,0.000000
149.233333,0.000000
149.266667,0.000000
149.3,0.000000
149.333333,0.000000
149.366667,0.000000
149.4,0.000000
149.433333,0.000000
149.466667,0.000000
149.5,0.000000
149.533333,0.000000
149.566667,0.000000
149.6,0.000000
149.633333,0.039413
149.666667,0.000021
149.7,0.000010
149.733333,0.000002
149.766667,0.000001
149.8,0.000000
149.833333,0.000000
149.866667,0.000000
149.9,0.000000
149.933333,0.000000
149.966667,0.000000
150,0.000064
150.033333,0.000010
150.066667,0.000018
150.1,0.000008
150.133333,0.000001
150.166667,0.000001
150.2,0.000000
150.233333,0.000000
150.266667,0.000000
150.3,0.000000
150.333333,0.000000
150.366667,0.000000
150.4,0.000000
150.433333,0.000000
