t,YDIF
4.433333,0
4.466667,0
4.5,0
4.533333,0
4.566667,0
4.6,0
4.633333,0
4.666667,0
4.7,0
4.733333,0
4.766667,0
4.8,0
4.833333,0
4.866667,0
4.9,0
4.933333,0
4.966667,0
5,0
5.033333,0
5.066667,0
5.1,0
5.133333,0
5.166667,0
5.2,0
5.233333,0
5.266667,0
5.3,0
5.333333,0
5.366667,0
5.4,0
5.433333,0
5.466667,0
5.5,0
5.533333,0
5.566667,0
5.6,0
5.633333,0
5.666667,0
5.7,0
5.733333,0
5.766667,0
5.8,0
5.833333,0
5.866667,0
5.9,0
5.933333,0
5.966667,0
6,0
6.033333,0
6.066667,0
6.1,0
6.133333,0
6.166667,0
6.2,0
6.233333,0
6.266667,0
6.3,0
6.333333,0
6.366667,0
6.4,0
6.433333,0
6.466667,0
6.5,0
6.533333,0
6.566667,0
6.6,0
6.633333,0
6.666667,0
6.7,0
6.733333,0.575263
6.766667,0.42841
6.8,0.336838
6.833333,0.182635
6.866667,0.246642
6.9,0.22982
6.933333,0.112248
6.966667,0.108323
7,0.234327
7.033333,0.212835
7.066667,0.121222
7.1,0.162142
7.133333,0.323167
7.166667,0.371362
7.2,0.218672
7.233333,0.226765
7.266667,0.04494
7.3,0.0667975
7.333333,0.23885
7.366667,0.187415
7.4,0.376877
7.433333,0.207228
7.466667,0.131452
7.5,0.099815
7.533333,0.110338
7.566667,0.170895
7.6,0.261725
7.633333,0.134885
7.666667,0.145003
7.7,0.09527
7.733333,0.0837275
7.766667,0.0008525
7.8,0.0008
7.833333,0.00077
7.866667,0.00074
7.9,0.00077
7.933333,0.00077
7.966667,0.00074
8,0.009075
8.033333,0.005035
8.066667,0.0015075
8.1,0.00096
8.133333,0.0008625
8.166667,0.00078
8.2,0.00081
8.233333,0.00081
8.266667,0.00078
8.3,0.00081
8.333333,0.00081
8.366667,0.00078
8.4,0.00081
8.433333,0.00081
8.466667,0.00078
8.5,0.00081
8.533333,0.00081
8.566667,0.00078
8.6,0.00081
8.633333,0.00081
8.666667,0.00078
8.7,0.00081
8.733333,0.00081
8.766667,0.00078
8.8,0.00081
8.833333,0.00081
8.866667,0.00078
8.9,0.00081
8.933333,0.00081
8.966667,0.00078
9,0.00533
9.033333,0.005035
9.066667,0.0015075
9.1,0.00096
9.133333,0.0008625
9.166667,0.00078
9.2,0.00081
9.233333,0.00081
9.266667,0.00078
9.3,0.00081
9.333333,0.00081
9.366667,0.00078
9.4,0.00081
9.433333,0.00081
9.466667,0.00078
9.5,0.00081
9.533333,0.00081
9.566667,0.00078
9.6,0.00081
9.633333,0.00081
9.666667,0.00078
9.7,0.00081
9.733333,0.00081
9.766667,0.00078
9.8,0.00081
9.833333,0.00081
9.866667,0.00078
9.9,0.00081
9.933333,0.00081
9.966667,0.00078
10,0.00533
10.033333,0.005035
10.066667,0.0015075
10.1,0.00096
10.133333,0.0008625
10.166667,0.00078
10.2,0.00081
10.233333,0.00081
10.266667,0.00078
10.3,0.00081
10.333333,0.00081
10.366667,0.00078
10.4,0.00081
10.433333,0.00081
10.466667,0.00078
10.5,0.00081
10.533333,0.00081
10.566667,0.00078
10.6,0.00081
10.633333,0.00081
10.666667,0.00078
10.7,0.00081
10.733333,0.00081
10.766667,0.00078
10.8,0.00081
10.833333,110.654
10.866667,0.0128575
10.9,0.003055
10.933333,0.001735
10.966667,0.00144
11,0.01359
11.033333,0.0097025
11.066667,0.0029275
11.1,0.0019375
11.133333,0.0015525
11.166667,0.001485
11.2,0.001505
11.233333,0.412618
11.266667,0.40841
11.3,0.354755
11.333333,0.309018
11.366667,0.339147
11.4,0.33268
11.433333,0.294123
11.466667,0.28624
11.5,0.324472
11.533333,0.286602
11.566667,0.284098
11.6,0.281263
11.633333,0.277355
11.666667,0.243725
11.7,0.279825
11.733333,0.275413
11.766667,0.23463
11.8,0.276913
11.833333,0.230958
11.866667,0.276485
11.9,0.2439
11.933333,0.271417
11.966667,0.237885
12,0.241888
12.033333,0.247863
12.066667,0.276857
12.1,0.23709
12.133333,0.243113
12.166667,0.235437
12.2,0.244833
12.233333,0.427805
12.266667,0.411693
12.3,0.37843
12.333333,0.388348
12.366667,0.374903
12.4,0.374152
12.433333,0.368468
12.466667,0.374057
12.5,0.322423
12.533333,0.369642
12.566667,0.373115
12.6,0.10983
12.633333,0.108055
12.666667,0.103615
12.7,0.10868
12.733333,0.13402
12.766667,0.11017
12.8,0.109798
12.833333,0.102047
12.866667,0.108275
12.9,0.003295
12.933333,0.0054175
12.966667,0.002675
13,0.04178
13.033333,0.014455
13.066667,0.00455
13.1,0.0028775
13.133333,0.0023125
13.166667,0.002165
13.2,0.0022
13.233333,0.0022
13.266667,0.00218
13.3,0.0022
13.333333,0.0022
13.366667,0.00218
13.4,0.0022
13.433333,0.0022
13.466667,0.00218
13.5,0.0022
13.533333,0.0022
13.566667,0.00218
13.6,0.0022
13.633333,0.0022
13.666667,0.00218
13.7,0.0022
13.733333,0.0022
13.766667,0.00218
13.8,0.0022
13.833333,0.0022
13.866667,0.00218
13.9,0.0022
13.933333,0.0022
13.966667,0.00218
14,0.015695
14.033333,0.014455
14.066667,0.00455
14.1,106.482
14.133333,0.0190625
14.166667,0.004765
14.2,0.001835
14.233333,0.00133
14.266667,0.00126
14.3,0.001245
14.333333,0.001245
14.366667,0.001245
14.4,0.001245
14.433333,0.001245
14.466667,0.001245
14.5,0.001245
14.533333,0.001245
14.566667,0.001245
14.6,0.001245
14.633333,0.001245
14.666667,0.001245
14.7,0.001245
14.733333,0.001245
14.766667,0.001245
14.8,0.001245
14.833333,0.001245
14.866667,0.001245
14.9,0.001245
14.933333,0.001245
14.966667,0.001245
15,0.01814
15.033333,0.0096325
15.066667,0.002715
15.1,0.00131
15.133333,0.001175
15.166667,0.00113
15.2,0.001095
15.233333,0.124048
15.266667,0.555227
15.3,0.48894
15.333333,0.412183
15.366667,0.576195
15.4,0.513308
15.433333,0.57189
15.466667,0.496748
15.5,0.51566
15.533333,0.485557
15.566667,0.24431
15.6,0.253553
15.633333,0.25355
15.666667,0.244212
15.7,0.253522
15.733333,0.25355
15.766667,0.244212
15.8,0.253522
15.833333,0.25355
15.866667,0.244212
15.9,0.253522
15.933333,0.25355
15.966667,0.244212
16,0.263232
16.033333,0.262375
16.066667,0.245913
16.1,0.253763
16.133333,0.253595
16.166667,0.244215
16.2,0.253528
16.233333,0.18812
16.266667,0.00117
16.3,0.001135
16.333333,0.00117
16.366667,0.00117
16.4,0.001135
16.433333,0.00117
16.466667,0.00117
16.5,0.001135
16.533333,0.00117
16.566667,0.00117
16.6,0.001135
16.633333,0.00117
16.666667,0.00117
16.7,0.001135
16.733333,0.00117
16.766667,0.00117
16.8,0.001135
16.833333,0.00117
16.866667,0.00117
16.9,0.001135
16.933333,0.00117
16.966667,0.00117
17,0.01073
17.033333,0.0100625
17.066667,0.002855
17.1,0.00137
17.133333,0.001215
17.166667,0.00117
17.2,0.001135
17.233333,0.00117
17.266667,0.00117
17.3,0.001135
17.333333,0.00117
17.366667,0.00117
17.4,0.001135
17.433333,0.00117
17.466667,0.00117
17.5,0.001135
17.533333,0.00117
17.566667,0.00117
17.6,0.001135
17.633333,0.00117
17.666667,0.00117
17.7,0.001135
17.733333,0.00117
17.766667,0.00117
17.8,0.001135
17.833333,0.00117
17.866667,0.00117
17.9,0.001135
17.933333,0.00117
17.966667,0.00117
18,0.0106775
18.033333,0.0100625
18.066667,0.002855
18.1,0.00137
18.133333,0.001215
18.166667,0.00117
18.2,0.001135
18.233333,0.00117
18.266667,0.00117
18.3,0.001135
18.333333,0.00117
18.366667,0.00117
18.4,0.001135
18.433333,0.00117
18.466667,0.00117
18.5,0.001135
18.533333,0.00117
18.566667,0.00117
18.6,0.001135
18.633333,0.00117
18.666667,0.00117
18.7,0.001135
18.733333,0.00117
18.766667,0.00117
18.8,0.001135
18.833333,0.00117
18.866667,0.00117
18.9,0.001135
18.933333,0.00117
18.966667,0.00117
19,0.0106775
19.033333,0.0100625
19.066667,0.002855
19.1,0.00137
19.133333,0.001215
19.166667,0.00117
19.2,0.001135
19.233333,0.00117
19.266667,0.00117
19.3,0.001135
19.333333,0.00117
19.366667,0.00117
19.4,0.001135
19.433333,0.00117
19.466667,0.00117
19.5,0.001135
19.533333,0.00117
19.566667,0.00117
19.6,0.001135
19.633333,0.00117
19.666667,0.00117
19.7,0.001135
19.733333,0.00117
19.766667,0.00117
19.8,0.001135
19.833333,0.00117
19.866667,0.00117
19.9,0.001135
19.933333,0.00117
19.966667,0.00117
20,0.0106775
20.033333,0.0100625
20.066667,0.002855
20.1,0.00137
20.133333,0.001215
20.166667,0.00117
20.2,0.001135
20.233333,0.00117
20.266667,0.00117
20.3,0.001135
20.333333,0.00117
20.366667,0.00117
20.4,0.001135
20.433333,0.00117
20.466667,0.00117
20.5,0.001135
20.533333,0.00117
20.566667,0.00117
20.6,0.001135
20.633333,0.00117
20.666667,0.00117
20.7,0.001135
20.733333,0.00117
20.766667,0.00117
20.8,0.001135
20.833333,0.00117
20.866667,0.00117
20.9,0.001135
20.933333,0.00117
20.966667,0.00117
21,0.0106775
21.033333,0.0100625
21.066667,0.002855
21.1,0.00137
21.133333,0.001215
21.166667,0.00117
21.2,0.001135
21.233333,0.00117
21.266667,0.00117
21.3,0.001135
21.333333,0.00117
21.366667,0.00117
21.4,0.001135
21.433333,0.00117
21.466667,0.00117
21.5,0.001135
21.533333,0.00117
21.566667,0.00117
21.6,0.001135
21.633333,0.00117
21.666667,0.00117
21.7,0.001135
21.733333,0.00117
21.766667,0.00117
21.8,0.001135
21.833333,0.00117
21.866667,0.00117
21.9,0.001135
21.933333,0.00117
21.966667,0.00117
22,0.0106775
22.033333,0.0100625
22.066667,0.002855
22.1,0.00137
22.133333,0.001215
22.166667,0.00117
22.2,0.001135
22.233333,0.00117
22.266667,0.00117
22.3,0.001135
22.333333,0.00117
22.366667,0.00117
22.4,0.001135
22.433333,0.00117
22.466667,0.00117
22.5,0.001135
22.533333,0.00117
22.566667,0.00117
22.6,0.001135
22.633333,0.00117
22.666667,0.00117
22.7,0.001135
22.733333,0.00117
22.766667,0.00117
22.8,0.001135
22.833333,0.00117
22.866667,0.00117
22.9,0.001135
22.933333,0.00117
22.966667,0.00117
23,0.0106775
23.033333,0.0100625
23.066667,0.002855
23.1,0.00137
23.133333,0.001215
23.166667,0.00117
23.2,0.001135
23.233333,0.00117
23.266667,0.00117
23.3,0.001135
23.333333,0.00117
23.366667,0.00117
23.4,0.001135
23.433333,0.00117
23.466667,0.00117
23.5,0.001135
23.533333,0.00117
23.566667,0.00117
23.6,0.001135
23.633333,0.00117
23.666667,0.00117
23.7,0.001135
23.733333,0.00117
23.766667,0.00117
23.8,0.001135
23.833333,0.00117
23.866667,0.00117
23.9,0.001135
23.933333,0.00117
23.966667,0.00117
24,0.0106775
24.033333,0.0100625
24.066667,0.002855
24.1,0.00137
24.133333,0.001215
24.166667,0.00117
24.2,0.001135
24.233333,0.00117
24.266667,0.00117
24.3,0.001135
24.333333,0.00117
24.366667,0.00117
24.4,0.001135
24.433333,0.00117
24.466667,0.00117
24.5,0.001135
24.533333,0.00117
24.566667,0.00117
24.6,0.001135
24.633333,0.00117
24.666667,0.00117
24.7,0.001135
24.733333,0.00117
24.766667,0.00117
24.8,0.001135
24.833333,0.00117
24.866667,0.00117
24.9,0.001135
24.933333,0.00117
24.966667,0.00117
25,0.0106775
25.033333,0.0100625
25.066667,0.002855
25.1,0.00137
25.133333,0.001215
25.166667,0.00117
25.2,0.001135
25.233333,0.00117
25.266667,0.00117
25.3,0.001135
25.333333,0.00117
25.366667,0.00117
25.4,0.001135
25.433333,0.00117
25.466667,0.00117
25.5,0.001135
25.533333,0.00117
25.566667,0.00117
25.6,0.001135
25.633333,0.00117
25.666667,0.00117
25.7,0.001135
25.733333,0.00117
25.766667,0.00117
25.8,0.001135
25.833333,0.00117
25.866667,0.00117
25.9,0.001135
25.933333,0.00117
25.966667,0.00117
26,0.0106775
26.033333,0.0100625
26.066667,0.002855
26.1,0.00137
26.133333,0.001215
26.166667,0.00117
26.2,0.001135
26.233333,0.00117
26.266667,0.00117
26.3,0.001135
26.333333,0.00117
26.366667,0.00117
26.4,0.001135
26.433333,0.00117
26.466667,0.00117
26.5,0.001135
26.533333,0.00117
26.566667,0.00117
26.6,0.001135
26.633333,0.00117
26.666667,0.00117
26.7,0.001135
26.733333,0.00117
26.766667,0.00117
26.8,0.001135
26.833333,0.00117
26.866667,0.00117
26.9,0.001135
26.933333,0.00117
26.966667,0.00117
27,0.0106775
27.033333,0.0100625
27.066667,0.002855
27.1,0.00137
27.133333,0.001215
27.166667,0.00117
27.2,0.001135
27.233333,0.00117
27.266667,0.00117
27.3,0.001135
27.333333,0.00117
27.366667,0.00117
27.4,0.001135
27.433333,0.00117
27.466667,0.00117
27.5,0.001135
27.533333,0.00117
27.566667,0.00117
27.6,0.001135
27.633333,0.00117
27.666667,0.00117
27.7,0.001135
27.733333,0.00117
27.766667,0.00117
27.8,0.001135
27.833333,0.00117
27.866667,0.00117
27.9,0.001135
27.933333,0.00117
27.966667,0.00117
28,0.0106775
28.033333,0.0100625
28.066667,0.002855
28.1,0.00137
28.133333,0.001215
28.166667,0.00117
28.2,0.001135
28.233333,0.00117
28.266667,0.00117
28.3,0.001135
28.333333,0.00117
28.366667,0.00117
28.4,0.001135
28.433333,0.00117
28.466667,0.00117
28.5,0.001135
28.533333,0.00117
28.566667,0.00117
28.6,0.001135
28.633333,0.00117
28.666667,0.00117
28.7,0.001135
28.733333,0.00117
28.766667,0.00117
28.8,0.001135
28.833333,0.00117
28.866667,0.00117
28.9,0.001135
28.933333,0.00117
28.966667,0.00117
29,0.0106775
29.033333,0.0100625
29.066667,0.002855
29.1,0.00137
29.133333,0.001215
29.166667,0.00117
29.2,0.001135
29.233333,0.00117
29.266667,0.00117
29.3,0.001135
29.333333,0.00117
29.366667,0.376628
29.4,0.255635
29.433333,0.19551
29.466667,0.194007
29.5,0.195535
29.533333,0.135068
29.566667,0.193087
29.6,0.135008
29.633333,0.194205
29.666667,0.13303
29.7,0.192642
29.733333,0.134705
29.766667,0.131678
29.8,0.132378
29.833333,0.133988
29.866667,0.13155
29.9,0.133697
29.933333,0.131085
29.966667,0.133425
30,0.139643
30.033333,0.14134
30.066667,0.0726325
30.1,0.132235
30.133333,0.131543
30.166667,0.130538
30.2,0.070755
30.233333,0.131795
30.266667,0.129845
30.3,0.0736225
30.333333,0.12824
30.366667,0.00115
30.4,0.195577
30.433333,0.10814
30.466667,0.197103
30.5,0.198475
30.533333,0.108603
30.566667,0.197362
30.6,0.198362
30.633333,0.19914
30.666667,0.108872
30.7,0.199135
30.733333,0.198825
30.766667,0.199985
30.8,0.199563
30.833333,0.20138
30.866667,0.201025
30.9,0.200055
30.933333,0.20115
30.966667,0.200598
31,0.212305
31.033333,0.301785
31.066667,0.2033
31.1,0.29076
31.133333,0.204877
31.166667,0.293278
31.2,0.203407
31.233333,0.29693
31.266667,0.29357
31.3,0.296218
31.333333,0.38643
31.366667,0.569895
31.4,0.0019675
31.433333,0.001405
31.466667,0.001385
31.5,0.001185
31.533333,0.001195
31.566667,0.001215
31.6,0.001155
31.633333,0.00119
31.666667,0.00119
31.7,0.001155
31.733333,0.00119
31.766667,0.00119
31.8,0.001155
31.833333,0.00119
31.866667,0.00119
31.9,0.001155
31.933333,0.00119
31.966667,0.00119
32,0.01269
32.033333,0.0105825
32.066667,0.00292
32.1,0.00142
32.133333,0.00123
32.166667,0.001175
32.2,0.00116
32.233333,0.00117
32.266667,0.00117
32.3,0.001135
32.333333,0.00117
32.366667,0.00117
32.4,0.001135
32.433333,0.00117
32.466667,0.00117
32.5,0.001135
32.533333,0.00117
32.566667,0.00117
32.6,0.001135
32.633333,0.00117
32.666667,0.00117
32.7,0.001135
32.733333,0.00117
32.766667,0.00117
32.8,0.001135
32.833333,0.00117
32.866667,0.00117
32.9,0.001135
32.933333,0.00117
32.966667,0.00117
33,0.0111775
33.033333,0.0105825
33.066667,0.00292
33.1,0.00142
33.133333,0.00123
33.166667,0.001175
33.2,0.00116
33.233333,0.00117
33.266667,0.00117
33.3,0.001135
33.333333,0.00117
33.366667,0.00117
33.4,0.001135
33.433333,0.00117
33.466667,0.00117
33.5,0.001135
33.533333,0.00117
33.566667,0.00117
33.6,0.001135
33.633333,0.00117
33.666667,0.00117
33.7,0.001135
33.733333,0.00117
33.766667,0.00117
33.8,0.001135
33.833333,0.00117
33.866667,0.00117
33.9,0.001135
33.933333,0.00117
33.966667,0.00117
34,0.0111775
34.033333,0.0105825
34.066667,0.00292
34.1,0.00142
34.133333,0.00123
34.166667,0.001175
34.2,0.00116
34.233333,0.00117
34.266667,0.00117
34.3,0.001135
34.333333,0.00117
34.366667,0.00117
34.4,0.001135
34.433333,0.00117
34.466667,0.00117
34.5,0.001135
34.533333,0.00117
34.566667,0.00117
34.6,0.001135
34.633333,0.00117
34.666667,0.00117
34.7,0.001135
34.733333,0.00117
34.766667,0.00117
34.8,0.001135
34.833333,0.00117
34.866667,0.00117
34.9,0.001135
34.933333,0.00117
34.966667,0.00117
35,0.0111775
35.033333,0.0105825
35.066667,0.00292
35.1,0.00142
35.133333,0.00123
35.166667,0.001175
35.2,0.00116
35.233333,0.00117
35.266667,0.00117
35.3,0.001135
35.333333,0.00117
35.366667,0.00117
35.4,0.001135
35.433333,0.00117
35.466667,0.00117
35.5,0.001135
35.533333,0.00117
35.566667,0.00117
35.6,0.001135
35.633333,0.00117
35.666667,0.00117
35.7,0.001135
35.733333,0.00117
35.766667,0.00117
35.8,0.001135
35.833333,0.00117
35.866667,0.00117
35.9,0.001135
35.933333,0.00117
35.966667,0.00117
36,0.0111775
36.033333,0.0105825
36.066667,14.9949
36.1,4
36.133333,0
36.166667,0
36.2,0
36.233333,0
36.266667,0
36.3,0
36.333333,0
36.366667,0
36.4,0
36.433333,0
36.466667,0
36.5,0
36.533333,0
36.566667,0
36.6,0
36.633333,0
36.666667,0
36.7,0
36.733333,0
36.766667,0
36.8,0
36.833333,0
36.866667,0
36.9,0
36.933333,0
36.966667,0
37,0
37.033333,0
37.066667,0
37.1,0
37.133333,0
37.166667,0
37.2,0
37.233333,0
37.266667,0
37.3,0
37.333333,0
37.366667,0
37.4,0
37.433333,0
37.466667,0
37.5,0
37.533333,0
37.566667,0
37.6,0
37.633333,0
37.666667,0
37.7,0
37.733333,0
37.766667,0
37.8,0
37.833333,0
37.866667,0
37.9,0
37.933333,0
37.966667,0
38,0
38.033333,0
38.066667,0
38.1,0
38.133333,0
38.166667,0
38.2,0
38.233333,0
38.266667,0
38.3,0
38.333333,0
38.366667,0
38.4,0
38.433333,0
38.466667,0
38.5,0
38.533333,0
38.566667,0
38.6,0
38.633333,0
38.666667,0
38.7,0
38.733333,0
38.766667,0
38.8,0
38.833333,0
38.866667,0
38.9,0
38.933333,0
38.966667,0
39,0
39.033333,0
39.066667,0
39.1,0
39.133333,0
39.166667,0
39.2,0
39.233333,0
39.266667,0
39.3,0
39.333333,0
39.366667,0
39.4,0
39.433333,0
39.466667,0
39.5,0
39.533333,0
39.566667,0
39.6,0
39.633333,0
39.666667,0
39.7,0
39.733333,0
39.766667,0
39.8,0
39.833333,0
39.866667,0
39.9,0
39.933333,0
39.966667,0
40,0
40.033333,0
40.066667,0
40.1,0
40.133333,0
40.166667,0
40.2,0
40.233333,0
40.266667,0
40.3,0
40.333333,0
40.366667,0
40.4,0
40.433333,0
40.466667,0
40.5,0
40.533333,0
40.566667,0
40.6,0
40.633333,0
40.666667,0
40.7,0
40.733333,0
40.766667,0
40.8,0
40.833333,0
40.866667,0
40.9,0
40.933333,0
40.966667,0
41,0
41.033333,0
41.066667,0
41.1,0
41.133333,0
41.166667,0
41.2,0
41.233333,0
41.266667,0
41.3,0
41.333333,0
41.366667,0
41.4,0
41.433333,0
41.466667,0
41.5,0
41.533333,0
41.566667,0
41.6,0
41.633333,0
41.666667,0
41.7,0
41.733333,0
41.766667,0
41.8,0
41.833333,0
41.866667,0
41.9,0
41.933333,0
41.966667,0
42,0
42.033333,0
42.066667,0
42.1,0
42.133333,0
42.166667,0
42.2,0
42.233333,0
42.266667,0
42.3,0.0943225
42.333333,1.05888
42.366667,0.40078
42.4,0.0933575
42.433333,0.082885
42.466667,0.746363
42.5,0.505905
42.533333,0.465585
42.566667,0.482808
42.6,0.581523
42.633333,0.207788
42.666667,0.557013
42.7,0.298535
42.733333,0.202715
42.766667,0.173058
42.8,0.47093
42.833333,0.35685
42.866667,0.17514
42.9,0.119875
42.933333,0.137728
42.966667,0.115625
43,0.517097
43.033333,0.457498
43.066667,0.325622
43.1,0.0003475
43.133333,0.00036
43.166667,0.00033
43.2,0.00032
43.233333,0.00032
43.266667,0.00032
43.3,0.00032
43.333333,0.00032
43.366667,13.7696
43.4,0.125735
43.433333,0.187103
43.466667,0.123385
43.5,0.11134
43.533333,0.095065
43.566667,0.121063
43.6,0.118487
43.633333,0.117185
43.666667,0.24964
43.7,0.158832
43.733333,0.130447
43.766667,0.118972
43.8,0.12085
43.833333,0.13076
43.866667,0.130277
43.9,0.128387
43.933333,0.131222
43.966667,0.13494
44,0.251653
44.033333,0.17474
44.066667,0.146618
44.1,0.139972
44.133333,0.144865
44.166667,0.14595
44.2,0.14895
44.233333,0.149212
44.266667,0.160128
44.3,0.15306
44.333333,0.16092
44.366667,0.162665
44.4,0.16836
44.433333,0.17457
44.466667,0.177347
44.5,0.183393
44.533333,0.195203
44.566667,0.193543
44.6,0.204283
44.633333,0.213405
44.666667,0.230027
44.7,0.24802
44.733333,0.25476
44.766667,0.272203
44.8,0.292695
44.833333,0.341187
44.866667,0.420465
44.9,0.47119
44.933333,19.6874
44.966667,0.01362
45,0.0611825
45.033333,0.0422
45.066667,0.0143925
45.1,0.0073375
45.133333,0.0058575
45.166667,0.00568
45.2,0.005355
45.233333,0.005335
45.266667,0.00531
45.3,0.005325
45.333333,0.005325
45.366667,0.00531
45.4,0.005325
45.433333,0.005325
45.466667,0.00531
45.5,0.005325
45.533333,0.005325
45.566667,0.00531
45.6,0.005325
45.633333,0.005325
45.666667,0.00531
45.7,0.005325
45.733333,0.005325
45.766667,0.00531
45.8,0.005325
45.833333,0.005325
45.866667,0.00531
45.9,0.005325
45.933333,0.005325
45.966667,0.00531
46,0.0445675
46.033333,0.0422
46.066667,0.0143925
46.1,0.0073375
46.133333,0.0058575
46.166667,0.00568
46.2,0.005355
46.233333,0.005335
46.266667,0.00531
46.3,0.005325
46.333333,0.005325
46.366667,0.00531
46.4,0.005325
46.433333,0.005325
46.466667,0.00531
46.5,0.005325
46.533333,0.005325
46.566667,0.00531
46.6,0.005325
46.633333,0.005325
46.666667,0.00531
46.7,0.005325
46.733333,0.005325
46.766667,0.00531
46.8,0.005325
46.833333,0.005325
46.866667,0.00531
46.9,0.005325
46.933333,16.1567
46.966667,0.0132625
47,0.0606425
47.033333,0.038245
47.066667,0.01297
47.1,0.0067375
47.133333,0.005095
47.166667,0.0050075
47.2,0.00482
47.233333,0.004795
47.266667,0.00477
47.3,0.004785
47.333333,0.004785
47.366667,0.00477
47.4,0.004785
47.433333,0.004785
47.466667,0.00477
47.5,0.004785
47.533333,0.004785
47.566667,0.00477
47.6,0.004785
47.633333,0.004785
47.666667,0.00477
47.7,0.004785
47.733333,0.004785
47.766667,0.00477
47.8,0.004785
47.833333,0.004785
47.866667,0.00477
47.9,0.004785
47.933333,0.004785
47.966667,0.00477
48,0.040585
48.033333,0.038245
48.066667,0.01297
48.1,0.0067375
48.133333,0.005095
48.166667,0.0050075
48.2,0.00482
48.233333,0.004795
48.266667,0.00477
48.3,0.004785
48.333333,0.004785
48.366667,0.00477
48.4,0.004785
48.433333,0.004785
48.466667,0.00477
48.5,0.004785
48.533333,0.004785
48.566667,0.00477
48.6,0.004785
48.633333,0.004785
48.666667,0.00477
48.7,0.004785
48.733333,0.004785
48.766667,0.00477
48.8,0.004785
48.833333,0.004785
48.866667,0.00477
48.9,0.004785
48.933333,0.004785
48.966667,0.00477
49,0.040585
49.033333,0.038245
49.066667,0.01297
49.1,0.0067375
49.133333,0.005095
49.166667,0.0050075
49.2,0.00482
49.233333,0.004795
49.266667,48.7474
49.3,0.00011
49.333333,0
49.366667,0
49.4,0
49.433333,0
49.466667,0
49.5,0
49.533333,0
49.566667,0
49.6,0
49.633333,0
49.666667,0
49.7,0
49.733333,0
49.766667,0
49.8,0
49.833333,0
49.866667,0
49.9,0
49.933333,0
49.966667,0
50,0
50.033333,0
50.066667,0
50.1,0
50.133333,0
50.166667,0
50.2,0
50.233333,0
50.266667,0
50.3,0
50.333333,0
50.366667,0
50.4,0
50.433333,0
50.466667,0
50.5,0
50.533333,0
50.566667,0
50.6,0
50.633333,0
50.666667,0
50.7,0
50.733333,0
50.766667,0
50.8,0
50.833333,0
50.866667,0
50.9,0
50.933333,0
50.966667,0
51,0
51.033333,0
51.066667,0
51.1,0
51.133333,0
51.166667,0
51.2,0
51.233333,0
51.266667,0
51.3,0
51.333333,0
51.366667,0
51.4,0
51.433333,0
51.466667,0
51.5,0
51.533333,0
51.566667,0
51.6,0
51.633333,0
51.666667,0
51.7,0
51.733333,0.233275
51.766667,0.343715
51.8,0.202093
51.833333,0.219748
51.866667,0.264763
51.9,0.25123
51.933333,0.25063
51.966667,0.236292
52,0.21591
52.033333,0.18026
