t,scene_score
12.1121,0.000007
12.145467,0.000001
12.178833,0.000001
12.2122,0.000000
12.245567,0.000000
12.278933,0.000000
12.3123,0.000000
12.345667,0.000000
12.379033,0.000000
12.4124,0.000000
12.445767,0.000000
12.479133,0.000000
12.5125,0.000000
12.545867,0.000000
12.579233,0.000000
12.6126,0.000000
12.645967,0.000000
12.679333,0.000000
12.7127,0.000000
12.746067,0.023131
12.779433,0.000039
12.8128,0.000004
12.846167,0.000000
12.879533,0.000000
12.9129,0.000000
12.946267,0.000000
12.979633,0.000000
13.013,0.000089
13.046367,0.000006
13.079733,0.000042
13.1131,0.000006
13.146467,0.000001
13.179833,0.000001
13.2132,0.000000
13.246567,0.000000
13.279933,0.000000
13.3133,0.000000
13.346667,0.000000
13.380033,0.000000
13.4134,0.000000
13.446767,0.000000
13.480133,0.000000
13.5135,0.000000
13.546867,0.000000
13.580233,0.000000
13.6136,0.000000
13.646967,0.000000
13.680333,0.000000
13.7137,0.000000
13.747067,0.000000
13.780433,0.000000
13.8138,0.000000
13.847167,0.000000
13.880533,0.000000
13.9139,0.000000
13.947267,0.000000
13.980633,0.000000
14.014,0.000085
14.047367,0.000003
14.080733,0.000042
14.1141,0.000006
14.147467,0.000001
14.180833,0.000001
14.2142,0.000000
14.247567,0.000000
14.280933,0.021869
14.3143,0.000044
14.347667,0.000007
14.381033,0.000002
14.4144,0.000000
14.447767,0.000000
14.481133,0.000000
14.5145,0.000000
14.547867,0.000000
14.581233,0.000000
14.6146,0.000000
14.647967,0.000000
14.681333,0.000000
14.7147,0.000000
14.748067,0.000000
14.781433,0.000000
14.8148,0.000000
14.848167,0.000000
14.881533,0.000000
14.9149,0.000000
14.948267,0.000000
14.981633,0.000000
15.015,0.000093
15.048367,0.000007
15.081733,0.000045
15.1151,0.000007
15.148467,0.000001
15.181833,0.000001
15.2152,0.000000
15.248567,0.000000
15.281933,0.000000
15.3153,0.000000
15.348667,0.000000
15.382033,0.000000
15.4154,0.000000
15.448767,0.072281
15.482133,0.000045
15.5155,0.000009
15.548867,0.000001
15.582233,0.000000
15.6156,0.000000
15.648967,0.000000
15.682333,0.000000
15.7157,0.000000
15.749067,0.000000
15.782433,0.000000
15.8158,0.000000
15.849167,0.000000
15.882533,0.000000
15.9159,0.000000
15.949267,0.000000
15.982633,0.000000
16.016,0.000094
16.049367,0.000009
16.082733,0.000044
16.1161,0.000007
16.149467,0.000001
16.182833,0.000001
16.2162,0.000000
16.249567,0.000000
16.282933,0.000000
16.3163,0.000000
16.349667,0.000000
16.383033,0.000000
16.4164,0.000000
16.449767,0.000000
16.483133,0.000000
16.5165,0.000000
16.549867,0.000000
16.583233,0.000000
16.6166,0.000000
16.649967,0.000000
16.683333,0.000000
16.7167,0.000000
16.750067,0.000000
16.783433,0.000000
16.8168,0.000000
16.850167,0.000000
16.883533,0.000000
16.9169,0.000000
16.950267,0.000000
16.983633,0.000000
17.017,0.000088
17.050367,0.020564
17.083733,0.000051
17.1171,0.000013
17.150467,0.000002
17.183833,0.000001
17.2172,0.000000
17.250567,0.000000
17.283933,0.000000
17.3173,0.000000
17.350667,0.000000
17.384033,0.000000
17.4174,0.000000
17.450767,0.000000
17.484133,0.000000
17.5175,0.000000
17.550867,0.000000
17.584233,0.000000
17.6176,0.000000
17.650967,0.000000
17.684333,0.000000
17.7177,0.000000
17.751067,0.000000
17.784433,0.000000
17.8178,0.000000
17.851167,0.000000
17.884533,0.000000
17.9179,0.000000
17.951267,0.000000
17.984633,0.000000
18.018,0.000095
18.051367,0.000008
18.084733,0.000044
18.1181,0.000007
18.151467,0.000001
18.184833,0.000001
18.2182,0.000000
18.251567,0.000000
18.284933,0.000000
18.3183,0.000000
18.351667,0.000000
18.385033,0.000000
18.4184,0.000000
18.451767,0.000000
18.485133,0.000000
18.5185,0.000000
18.551867,0.000000
18.585233,0.000000
18.6186,0.020264
18.651967,0.000039
18.685333,0.000004
18.7187,0.000000
18.752067,0.000000
18.785433,0.000000
18.8188,0.000000
18.852167,0.000000
18.885533,0.000000
18.9189,0.000000
18.952267,0.000000
18.985633,0.000000
19.019,0.000091
19.052367,0.000004
19.085733,0.000043
19.1191,0.000007
19.152467,0.000001
19.185833,0.000001
19.2192,0.000000
19.252567,0.000000
19.285933,0.000000
19.3193,0.000000
19.352667,0.000000
19.386033,0.000000
19.4194,0.000000
19.452767,0.000000
19.486133,0.000000
19.5195,0.000000
19.552867,0.000000
19.586233,0.000000
19.6196,0.000000
19.652967,0.000000
19.686333,0.000000
19.7197,0.000000
19.753067,0.000000
19.786433,0.000000
19.8198,0.000000
19.853167,0.000000
19.886533,0.000000
19.9199,0.000000
19.953267,0.000000
19.986633,0.065694
20.02,0.000121
20.053367,0.000000
20.086733,0.000044
20.1201,0.000007
20.153467,0.000001
20.186833,0.000001
20.2202,0.000000
20.253567,0.000000
20.286933,0.000000
20.3203,0.000000
20.353667,0.000000
20.387033,0.000000
20.4204,0.000000
20.453767,0.000000
20.487133,0.000000
20.5205,0.000000
20.553867,0.000000
20.587233,0.000000
20.6206,0.000000
20.653967,0.000000
20.687333,0.000000
20.7207,0.000000
20.754067,0.000000
20.787433,0.000000
20.8208,0.000000
20.854167,0.000000
20.887533,0.000000
20.9209,0.000000
20.954267,0.000000
20.987633,0.000000
21.021,0.000088
21.054367,0.000003
21.087733,0.000044
21.1211,0.000007
21.154467,0.000001
21.187833,0.027643
21.2212,0.000039
21.254567,0.000006
21.287933,0.000001
21.3213,0.000000
21.354667,0.000000
21.388033,0.000000
21.4214,0.000000
21.454767,0.000000
21.488133,0.000000
21.5215,0.000000
21.554867,0.000000
21.588233,0.000000
21.6216,0.000000
21.654967,0.000000
21.688333,0.000000
21.7217,0.000000
21.755067,0.000000
21.788433,0.000000
21.8218,0.000000
21.855167,0.000000
21.888533,0.000000
21.9219,0.000000
21.955267,0.000000
21.988633,0.000000
22.022,0.000086
22.055367,0.000008
22.088733,0.000039
22.1221,0.000007
22.155467,0.000001
22.188833,0.000001
22.2222,0.000000
22.255567,0.000000
22.288933,0.000000
22.3223,0.000000
22.355667,0.000000
22.389033,0.000000
22.4224,0.000000
22.455767,0.000000
22.489133,0.000000
22.5225,0.000000
22.555867,0.000000
22.589233,0.000000
22.6226,0.000000
22.655967,0.000000
22.689333,0.000000
22.7227,0.000000
22.756067,0.000000
22.789433,0.000000
22.8228,0.000000
22.856167,0.000000
22.889533,0.000000
22.9229,0.000000
22.956267,0.000000
22.989633,0.000000
23.023,0.000081
23.056367,0.000003
23.089733,0.000039
23.1231,0.000007
23.156467,0.000001
23.189833,0.000001
23.2232,0.000000
23.256567,0.000000
23.289933,0.000000
23.3233,0.000000
23.356667,0.000000
23.390033,0.000000
23.4234,0.000000
23.456767,0.000000
23.490133,0.000000
23.5235,0.435362
23.556867,0.000048
23.590233,0.000011
23.6236,0.000005
23.656967,0.000001
23.690333,0.000001
23.7237,0.000000
23.757067,0.000000
23.790433,0.000000
23.8238,0.000000
23.857167,0.000000
23.890533,0.000000
23.9239,0.000000
23.957267,0.000000
23.990633,0.000000
24.024,0.000062
24.057367,0.000032
24.090733,0.000009
24.1241,0.000005
24.157467,0.000000
24.190833,0.039406
24.2242,0.000030
24.257567,0.000012
24.290933,0.000004
24.3243,0.000000
24.357667,0.000001
24.391033,0.000000
24.4244,0.000000
24.457767,0.000000
24.491133,0.000000
24.5245,0.000000
24.557867,0.000000
24.591233,0.000000
24.6246,0.000000
24.657967,0.000000
24.691333,0.000000
24.7247,0.000000
24.758067,0.000000
24.791433,0.000000
24.8248,0.000000
24.858167,0.000000
24.891533,0.000000
24.9249,0.000000
24.958267,0.000000
24.991633,0.000000
25.025,0.000065
25.058367,0.000015
25.091733,0.000016
25.1251,0.000008
25.158467,0.000000
25.191833,0.000001
25.2252,0.000000
25.258567,0.000000
25.291933,0.000000
25.3253,0.000000
25.358667,0.000000
25.392033,0.000000
25.4254,0.000000
25.458767,0.000000
25.492133,0.000000
25.5255,0.000000
25.558867,0.896410
25.592233,0.000059
25.6256,0.000017
25.658967,0.000008
25.692333,0.000001
25.7257,0.000000
25.759067,0.000000
25.792433,0.000000
25.8258,0.000000
25.859167,0.000000
25.892533,0.000000
25.9259,0.000000
25.959267,0.000000
25.992633,0.000000
26.026,0.000047
26.059367,0.000022
26.092733,0.000010
26.1261,0.000003
26.159467,0.000001
26.192833,0.000000
26.2262,0.000000
26.259567,0.000000
26.292933,0.000000
26.3263,0.000000
26.359667,0.000000
26.393033,0.000000
26.4264,0.000000
26.459767,0.000000
26.493133,0.000000
26.5265,0.000000
26.559867,0.000000
26.593233,0.000000
26.6266,0.000000
26.659967,0.000000
26.693333,0.000000
26.7267,0.000000
26.760067,0.000000
26.793433,0.000000
26.8268,0.000000
26.860167,0.000000
26.893533,0.000000
26.9269,0.000000
26.960267,0.000000
26.993633,0.000000
27.027,0.000027
27.060367,0.000001
27.093733,0.000010
27.1271,0.000003
27.160467,0.000001
27.193833,0.000000
27.2272,0.000000
27.260567,0.000000
27.293933,0.000000
27.3273,0.000000
27.360667,0.000176
27.394033,0.000001
27.4274,0.000003
27.460767,0.000003
27.494133,0.000008
27.5275,0.000007
27.560867,0.000001
27.594233,0.000003
27.6276,0.000001
27.660967,0.000006
27.694333,0.000003
27.7277,0.000008
27.761067,0.000003
27.794433,0.000002
27.8278,0.022529
27.861167,0.000194
27.894533,0.000004
27.9279,0.000001
27.961267,0.000009
27.994633,0.000004
28.028,0.000040
28.061367,0.000007
28.094733,0.000030
28.1281,0.000005
28.161467,0.000063
28.194833,0.000038
28.2282,0.000010
28.261567,0.000007
28.294933,0.000011
28.3283,0.000000
28.361667,0.000006
28.395033,0.000002
28.4284,0.000000
28.461767,0.000000
28.495133,0.000000
28.5285,0.000000
28.561867,0.000000
28.595233,0.000000
28.6286,0.000000
28.661967,0.000000
28.695333,0.000000
28.7287,0.000000
28.762067,0.000000
28.795433,0.000000
28.8288,0.000000
28.862167,0.000000
28.895533,0.000000
28.9289,0.000000
28.962267,0.000000
28.995633,0.000000
29.029,0.000030
29.062367,0.000004
29.095733,0.000008
29.1291,0.000003
29.162467,0.000000
29.195833,0.000000
29.2292,0.000000
29.262567,0.000000
29.295933,0.000000
29.3293,0.000000
29.362667,0.000000
29.396033,0.000000
29.4294,0.000000
29.462767,0.000000
29.496133,0.000000
29.5295,0.000000
29.562867,0.000000
29.596233,0.000000
29.6296,0.000000
29.662967,0.000000
29.696333,0.000000
29.7297,0.000000
29.763067,0.000000
29.796433,0.000000
29.8298,0.043510
29.863167,0.000009
29.896533,0.000004
29.9299,0.000001
29.963267,0.000000
29.996633,0.000000
30.03,0.000025
30.063367,0.000003
30.096733,0.000006
30.1301,0.000003
30.163467,0.000000
30.196833,0.000000
30.2302,0.000000
30.263567,0.000000
30.296933,0.000000
30.3303,0.000000
30.363667,0.000000
30.397033,0.000000
30.4304,0.000000
30.463767,0.000000
30.497133,0.000000
30.5305,0.000000
30.563867,0.000000
30.597233,0.000000
30.6306,0.000000
30.663967,0.000000
30.697333,0.000000
30.7307,0.000000
30.764067,0.000000
30.797433,0.000000
30.8308,0.000000
30.864167,0.000000
30.897533,0.000000
30.9309,0.000000
30.964267,0.000000
30.997633,0.000000
31.031,0.000024
31.064367,0.000001
31.097733,0.000006
31.1311,0.000003
31.164467,0.000000
31.197833,0.000000
31.2312,0.000000
31.264567,0.000000
31.297933,0.000000
31.3313,0.000000
31.364667,0.000000
31.398033,0.000000
31.4314,0.000000
31.464767,0.000000
31.498133,0.000000
31.5315,0.000000
31.564867,0.000000
31.598233,0.000000
31.6316,0.038181
31.664967,0.000013
31.698333,0.000006
31.7317,0.000001
31.765067,0.000000
31.798433,0.000000
31.8318,0.000000
31.865167,0.000000
31.898533,0.000000
31.9319,0.000000
31.965267,0.000000
31.998633,0.000000
32.032,0.000026
32.065367,0.000002
32.098733,0.000009
32.1321,0.000003
32.165467,0.000000
32.198833,0.000000
32.2322,0.000000
32.265567,0.000000
32.298933,0.000000
32.3323,0.000000
32.365667,0.000000
32.399033,0.000000
32.4324,0.000000
32.465767,0.000000
32.499133,0.000000
32.5325,0.000000
32.565867,0.000000
32.599233,0.000000
32.6326,0.000000
32.665967,0.000000
32.699333,0.000000
32.7327,0.047591
32.766067,0.000017
32.799433,0.000007
32.8328,0.000001
32.866167,0.000000
32.899533,0.000000
32.9329,0.000000
32.966267,0.000000
32.999633,0.000000
33.033,0.000035
33.066367,0.000008
33.099733,0.000009
33.1331,0.000003
33.166467,0.000000
33.199833,0.000000
33.2332,0.000000
33.266567,0.000000
33.299933,0.000000
33.3333,0.000000
33.366667,0.000000
33.400033,0.000000
33.4334,0.000000
33.466767,0.000000
33.500133,0.000000
33.5335,0.000000
33.566867,0.000000
33.600233,0.000000
33.6336,0.000000
33.666967,0.000000
33.700333,0.000000
33.7337,0.000000
33.767067,0.000000
33.800433,0.000000
33.8338,0.000000
33.867167,0.000000
33.900533,0.000000
33.9339,0.000000
33.967267,0.000000
34.000633,0.000000
34.034,0.000029
34.067367,0.000001
34.100733,0.000009
34.1341,0.000003
34.167467,0.000000
34.200833,0.000000
34.2342,0.000000
34.267567,0.000000
34.300933,0.000000
34.3343,0.000000
34.367667,0.000000
34.401033,0.000000
34.4344,0.000000
34.467767,0.000000
34.501133,0.000000
34.5345,0.000000
34.567867,0.000000
34.601233,0.000000
34.6346,0.000000
34.667967,0.049356
34.701333,0.000008
34.7347,0.000003
34.768067,0.000001
34.801433,0.000000
34.8348,0.000000
34.868167,0.000000
34.901533,0.000000
34.9349,0.000000
34.968267,0.000000
35.001633,0.000000
35.035,0.000021
35.068367,0.000000
35.101733,0.000006
35.1351,0.000002
35.168467,0.000000
35.201833,0.000000
35.2352,0.000000
35.268567,0.000000
35.301933,0.000000
35.3353,0.000000
35.368667,0.000000
35.402033,0.000000
35.4354,0.000000
35.468767,0.000000
35.502133,0.000000
35.5355,0.000000
35.568867,0.000000
35.602233,0.036143
35.6356,0.000118
35.668967,0.000021
35.702333,0.000025
35.7357,0.000051
35.769067,0.000012
35.802433,0.000010
35.8358,0.000009
35.869167,0.000157
35.902533,0.000245
35.9359,0.000018
35.969267,0.000126
36.002633,0.000438
36.036,0.000145
36.069367,0.000192
36.102733,0.000145
36.1361,0.000194
36.169467,0.000011
36.202833,0.000132
36.2362,0.000031
36.269567,0.000103
36.302933,0.000059
36.3363,0.000066
36.369667,0.000051
36.403033,0.000031
36.4364,0.000070
36.469767,0.000001
36.503133,0.000033
36.5365,0.000018
36.569867,0.000024
36.603233,0.000492
36.6366,0.000005
36.669967,0.000246
36.703333,0.000082
36.7367,0.000048
36.770067,0.000018
36.803433,0.000049
36.8368,0.000247
36.870167,0.000047
36.903533,0.000106
36.9369,0.000075
36.970267,0.000041
37.003633,0.053502
37.037,0.000104
37.070367,0.000184
37.103733,0.000049
37.1371,0.000070
37.170467,0.000103
37.203833,0.000163
37.2372,0.000000
37.270567,0.000132
37.303933,0.000191
37.3373,0.000163
37.370667,0.000005
37.404033,0.000105
37.4374,0.000151
37.470767,0.000022
37.504133,0.000111
37.5375,0.000075
37.570867,0.000170
37.604233,0.000007
37.6376,0.000105
37.670967,0.000080
37.704333,0.000022
37.7377,0.000056
37.771067,0.000025
37.804433,0.000091
37.8378,0.000031
37.871167,0.000083
37.904533,0.000123
37.9379,0.000068
37.971267,0.000102
38.004633,0.000031
38.038,0.000564
38.071367,0.000126
38.104733,0.000431
38.1381,0.000018
38.171467,0.000088
38.204833,0.000018
38.2382,0.000163
38.271567,0.000232
38.304933,0.000004
38.3383,0.000181
38.371667,0.000059
38.405033,0.000023
38.4384,0.000015
38.471767,0.000015
38.505133,0.000437
38.5385,0.000047
38.571867,0.000262
38.605233,0.000222
38.6386,0.000272
38.671967,0.000050
38.705333,0.000237
38.7387,0.000170
38.772067,0.000037
38.805433,0.000098
38.8388,0.000040
38.872167,0.000262
38.905533,0.000001
38.9389,0.000274
38.972267,0.000435
39.005633,0.000249
39.039,0.000186
39.072367,0.000397
39.105733,0.000024
39.1391,0.000025
39.172467,0.000074
39.205833,0.000077
39.2392,0.000070
39.272567,0.000084
39.305933,0.000107
39.3393,0.000164
39.372667,0.000013
39.406033,0.039344
39.4394,0.000021
39.472767,0.000010
39.506133,0.000002
39.5395,0.000000
39.572867,0.000000
39.606233,0.000000
39.6396,0.000000
39.672967,0.000000
39.706333,0.000000
39.7397,0.000000
39.773067,0.000000
39.806433,0.000000
39.8398,0.000000
39.873167,0.000000
39.906533,0.000000
39.9399,0.000000
39.973267,0.000000
40.006633,0.000000
40.04,0.000048
40.073367,0.000007
40.106733,0.000014
40.1401,0.000006
40.173467,0.000001
40.206833,0.000000
40.2402,0.000000
40.273567,0.000000
40.306933,0.000000
40.3403,0.000000
40.373667,0.000000
40.407033,0.000000
40.4404,0.000000
40.473767,0.000000
40.507133,0.000000
40.5405,0.000000
40.573867,0.000000
40.607233,0.000000
40.6406,0.000000
40.673967,0.000000
40.707333,0.000000
40.7407,0.000000
40.774067,0.000000
40.807433,0.000000
40.8408,0.000000
40.874167,0.000000
40.907533,0.000000
40.9409,0.000000
40.974267,0.000000
41.007633,0.000000
41.041,0.000042
41.074367,0.000002
41.107733,0.000014
41.1411,0.000006
41.174467,0.000001
41.207833,0.000000
41.2412,0.000000
41.274567,0.000000
41.307933,0.000000
41.3413,0.000000
41.374667,0.000000
41.408033,0.000000
41.4414,0.000000
41.474767,0.000000
41.508133,0.000000
41.5415,0.036281
41.574867,0.000017
41.608233,0.000008
41.6416,0.000001
41.674967,0.000000
41.708333,0.000000
41.7417,0.000000
41.775067,0.000000
41.808433,0.000000
41.8418,0.000000
41.875167,0.000000
41.908533,0.000000
41.9419,0.000000
41.975267,0.000000
42.008633,0.000000
42.042,0.000044
42.075367,0.000005
42.108733,0.000012
42.1421,0.000005
42.175467,0.000001
42.208833,0.000000
42.2422,0.000000
42.275567,0.000000
42.308933,0.000000
42.3423,0.000000
42.375667,0.000000
42.409033,0.000000
42.4424,0.000000
42.475767,0.000000
42.509133,0.000000
42.5425,0.000000
42.575867,0.000000
42.609233,0.000000
42.6426,0.000000
42.675967,0.000000
42.709333,0.000000
42.7427,0.000000
42.776067,0.000000
42.809433,0.000000
42.8428,0.000000
42.876167,0.000000
42.909533,0.000000
42.9429,0.000000
42.976267,0.000000
43.009633,0.000000
43.043,0.000040
43.076367,0.000002
43.109733,0.000012
43.1431,0.000005
43.176467,0.000001
43.209833,0.000000
43.2432,0.000000
43.276567,0.000000
43.309933,0.000000
43.3433,0.000000
43.376667,0.000000
43.410033,0.043796
43.4434,0.000007
43.476767,0.000003
43.510133,0.000001
43.5435,0.000000
43.576867,0.000000
43.610233,0.000000
43.6436,0.000000
43.676967,0.000000
43.710333,0.000000
43.7437,0.000000
43.777067,0.000000
43.810433,0.000000
43.8438,0.000000
43.877167,0.000000
43.910533,0.000000
43.9439,0.000000
43.977267,0.000000
44.010633,0.000000
44.044,0.000032
44.077367,0.000002
44.110733,0.000008
44.1441,0.000004
44.177467,0.000000
44.210833,0.000000
44.2442,0.000000
44.277567,0.000000
44.310933,0.000000
44.3443,0.000000
44.377667,0.000000
44.411033,0.000000
44.4444,0.000000
44.477767,0.000000
44.511133,0.000000
44.5445,0.000000
44.577867,0.000000
44.611233,0.000000
44.6446,0.000000
44.677967,0.000000
44.711333,0.024329
44.7447,0.000016
44.778067,0.000008
44.811433,0.000001
44.8448,0.000000
44.878167,0.000000
44.911533,0.000000
44.9449,0.000000
44.978267,0.000000
45.011633,0.000000
45.045,0.000038
45.078367,0.000002
45.111733,0.000012
45.1451,0.000005
45.178467,0.000001
45.211833,0.000000
45.2452,0.000000
45.278567,0.000000
45.311933,0.000000
45.3453,0.000000
45.378667,0.000000
45.412033,0.000000
45.4454,0.000000
45.478767,0.000000
45.512133,0.000000
45.5455,0.000000
45.578867,0.000000
45.612233,0.000000
45.6456,0.000000
45.678967,0.000000
45.712333,0.000000
45.7457,0.000000
45.779067,0.000000
45.812433,0.000000
45.8458,0.000000
45.879167,0.000000
45.912533,0.000000
45.9459,0.000000
45.979267,0.000000
46.012633,0.000000
46.046,0.000038
46.079367,0.000001
46.112733,0.000012
46.1461,0.000005
46.179467,0.000001
46.212833,0.000000
46.2462,0.049163
46.279567,0.004711
46.312933,0.000009
46.3463,0.000002
46.379667,0.000000
46.413033,0.000000
46.4464,0.000000
46.479767,0.000000
46.513133,0.000000
46.5465,0.000000
46.579867,0.000000
46.613233,0.000000
46.6466,0.000000
46.679967,0.000000
46.713333,0.000000
46.7467,0.000000
46.780067,0.000000
