t,YDIF
15.166667,0.000575
15.2,0.000575
15.233333,0.000575
15.266667,0.000575
15.3,0.000575
15.333333,0.000575
15.366667,0.000575
15.4,0.000575
15.433333,0.000575
15.466667,0.000575
15.5,0.000575
15.533333,0.000575
15.566667,0.000575
15.6,0.000575
15.633333,0.000575
15.666667,0.000575
15.7,0.000575
15.733333,0.000575
15.766667,0.000575
15.8,0.000575
15.833333,0.000575
15.866667,0.000575
15.9,0.000575
15.933333,0.000575
15.966667,0.000575
16,0.002985
16.033333,0.002875
16.066667,0.00077
16.1,0.0006
16.133333,0.000575
16.166667,0.000575
16.2,0.000575
16.233333,0.000575
16.266667,26.3186
16.3,0.001815
16.333333,0.0004425
16.366667,0.0002175
16.4,0.0002
16.433333,0.000195
16.466667,0.000195
16.5,0.000195
16.533333,0.000195
16.566667,0.000195
16.6,0.000195
16.633333,0.000195
16.666667,0.000195
16.7,0.000195
16.733333,0.000195
16.766667,0.000195
16.8,0.000195
16.833333,0.000195
16.866667,0.000195
16.9,0.000195
16.933333,0.000195
16.966667,0.000195
17,0.005485
17.033333,0.00034
17.066667,8.25
17.1,3.5
17.133333,0.0565625
17.166667,0.20186
17.2,0.264118
17.233333,0.226667
17.266667,0.324105
17.3,0.323565
17.333333,0.301828
17.366667,0.239127
17.4,0.244243
17.433333,0.251607
17.466667,0.233712
17.5,0.0499325
17.533333,0.0002
17.566667,0.0001325
17.6,0.00011
17.633333,0.00011
17.666667,0.00011
17.7,0.1893
17.733333,0.594355
17.766667,0.621775
17.8,0.622545
17.833333,0.617818
17.866667,0.516718
17.9,1.39926
17.933333,0.855967
17.966667,0.0005775
18,0.009975
18.033333,0.00068
18.066667,0.000195
18.1,0.0001025
18.133333,9
18.166667,9
18.2,9
18.233333,9
18.266667,9
18.3,9
18.333333,9
18.366667,9
18.4,9
18.433333,9
18.466667,9
18.5,9
18.533333,9
18.566667,9
18.6,9
18.633333,9
18.666667,9
18.7,9
18.733333,9
18.766667,9
18.8,9
18.833333,9
18.866667,9
18.9,9
18.933333,9
18.966667,9
19,0.0007375
19.033333,0.00068
19.066667,0.000195
19.1,0.0001025
19.133333,9
19.166667,9
19.2,9
19.233333,9
19.266667,9
19.3,9
19.333333,9
19.366667,9
19.4,16.4508
19.433333,0.0036175
19.466667,0.001015
19.5,0.0004825
19.533333,0.000415
19.566667,0.000415
19.6,0.000415
19.633333,0.000415
19.666667,0.000415
19.7,0.000415
19.733333,0.000415
19.766667,0.000415
19.8,0.000415
19.833333,0.000415
19.866667,0.000415
19.9,0.000415
19.933333,0.000415
19.966667,0.000415
20,0.012535
20.033333,0.000725
20.066667,0.000205
20.1,0.0001675
20.133333,0.00016
20.166667,0.00016
20.2,0.00016
20.233333,0.00016
20.266667,0.00016
20.3,0.00016
20.333333,0.00016
20.366667,0.00016
20.4,1.97545
20.433333,1.98008
20.466667,2.91572
20.5,1.98544
20.533333,1.98178
20.566667,1.98811
20.6,2.92419
20.633333,1.9888
20.666667,1.99612
20.7,2.92635
20.733333,2.00549
20.766667,2.93302
20.8,2.93401
20.833333,2.00351
20.866667,2.94972
20.9,2.94425
20.933333,2.94396
20.966667,2.02405
21,2.95736
21.033333,2.9537
21.066667,3.89621
21.1,2.96609
21.133333,2.97614
21.166667,2.98125
21.2,3.91137
21.233333,3.92469
21.266667,2.99724
21.3,3.93063
21.333333,3.94644
21.366667,3.95567
21.4,0.0029075
21.433333,0.00098
21.466667,31.9569
21.5,0.0079725
21.533333,0.0024275
21.566667,0.00142
21.6,0.0012675
21.633333,0.00125
21.666667,0.00125
21.7,0.00125
21.733333,0.00125
21.766667,0.00125
21.8,0.00125
21.833333,0.00125
21.866667,0.00125
21.9,0.00125
21.933333,0.00125
21.966667,0.00125
22,0.0385025
22.033333,0.00192
22.066667,0.000645
22.1,0.00046
22.133333,0.00044
22.166667,0.000435
22.2,0.000435
22.233333,0.000435
22.266667,0.000435
22.3,0.000435
22.333333,0.000435
22.366667,0.000435
22.4,0.000435
22.433333,0.000435
22.466667,0.000435
22.5,0.000435
22.533333,0.000435
22.566667,0.000435
22.6,0.000435
22.633333,0.000435
22.666667,0.000435
22.7,0.000435
22.733333,0.000435
22.766667,0.000435
22.8,0.000435
22.833333,0.000435
22.866667,0.000435
22.9,0.000435
22.933333,0.000435
22.966667,0.000435
23,0.00208
23.033333,0.00192
23.066667,0.000645
23.1,0.00046
23.133333,0.00044
23.166667,0.000435
23.2,0.000435
23.233333,0.000435
23.266667,0.000435
23.3,0.000435
23.333333,0.000435
23.366667,0.000435
23.4,0.000435
23.433333,0.000435
23.466667,0.000435
23.5,0.000435
23.533333,0.000435
23.566667,0.000435
23.6,0.000435
23.633333,0.000435
23.666667,0.000435
23.7,0.000435
23.733333,0.000435
23.766667,0.000435
23.8,0.000435
23.833333,0.000435
23.866667,0.000435
23.9,0.000435
23.933333,0.000435
23.966667,0.000435
24,0.00208
24.033333,0.00192
24.066667,0.000645
24.1,0.00046
24.133333,0.00044
24.166667,0.000435
24.2,0.000435
24.233333,0.000435
24.266667,0.000435
24.3,0.000435
24.333333,0.000435
24.366667,0.000435
24.4,97.0614
24.433333,0
24.466667,0
24.5,0
24.533333,0
24.566667,0
24.6,0
24.633333,0
24.666667,0
24.7,0
24.733333,0
24.766667,0
24.8,0
24.833333,0
24.866667,0
24.9,0
24.933333,0
24.966667,0
25,0
25.033333,0
25.066667,0
25.1,0
25.133333,0
25.166667,0
25.2,0
25.233333,0
25.266667,0
25.3,0
25.333333,0
25.366667,0
25.4,0
25.433333,0
25.466667,0
25.5,0
25.533333,0
25.566667,0
25.6,0
25.633333,0
25.666667,0
25.7,0
25.733333,0
25.766667,0
25.8,0
25.833333,0
25.866667,0
25.9,0
25.933333,0
25.966667,0
26,0
26.033333,0
26.066667,0
26.1,0
26.133333,0
26.166667,0
26.2,0
26.233333,0
26.266667,0
26.3,0
26.333333,0
26.366667,0
26.4,0
26.433333,0
26.466667,0
26.5,0
26.533333,0
26.566667,0
26.6,0
26.633333,0
26.666667,0
26.7,0
26.733333,0
26.766667,0
26.8,0
26.833333,0
26.866667,0
26.9,0
26.933333,0
26.966667,0
27,0
27.033333,0
27.066667,0
27.1,0
27.133333,0
27.166667,0
27.2,0
27.233333,0
27.266667,0
27.3,0
27.333333,0
27.366667,0
27.4,0
27.433333,0
27.466667,0
27.5,0
27.533333,0
27.566667,0
27.6,0
27.633333,0
27.666667,0
27.7,0
27.733333,0.0595775
27.766667,0.271537
27.8,0.0345075
27.833333,0.03542
27.866667,0.0437075
27.9,0.0406675
27.933333,0.038495
27.966667,0.155147
28,0.0505575
28.033333,0.0342
28.066667,0.0008375
28.1,0.00055
28.133333,0.0005575
28.166667,0.00054
28.2,0.00054
28.233333,0.00054
28.266667,0.00054
28.3,0.00054
28.333333,0.00054
28.366667,0.00054
28.4,0.00054
28.433333,0.00054
28.466667,0.00054
28.5,0.00054
28.533333,0.00054
28.566667,0.00054
28.6,0.00054
28.633333,0.00054
28.666667,0.00054
28.7,0.00054
28.733333,0.00054
28.766667,0.00054
28.8,0.00054
28.833333,0.00054
28.866667,0.00054
28.9,0.00054
28.933333,0.00054
28.966667,0.00054
29,0.003925
29.033333,0.001735
29.066667,0.000595
29.1,0.00055
29.133333,0.00055
29.166667,0.00055
29.2,0.00055
29.233333,0.00055
29.266667,0.00055
29.3,0.446468
29.333333,0.739378
29.366667,0.540608
29.4,0.416533
29.433333,0.258673
29.466667,0.19666
29.5,0.451655
29.533333,0.395875
29.566667,0.194942
29.6,0.22745
29.633333,0.397222
29.666667,0.380142
29.7,0.11394
29.733333,0.08414
29.766667,0.0749525
29.8,0.061575
29.833333,0.056035
29.866667,0.0778075
29.9,0.0615925
29.933333,0.0597675
29.966667,0.0629075
30,0.11492
30.033333,0.0403725
30.066667,0.0354725
30.1,0.037695
30.133333,0.03955
30.166667,0.040295
30.2,0.0394325
30.233333,0.025945
30.266667,0.004075
30.3,0.00365
30.333333,0.00364
30.366667,0.00364
30.4,0.00364
30.433333,0.00364
30.466667,0.00364
30.5,0.00364
30.533333,0.00364
30.566667,0.00364
30.6,0.00364
30.633333,0.00364
30.666667,0.00364
30.7,0.00364
30.733333,0.00364
30.766667,0.00364
30.8,0.00364
30.833333,0.00364
30.866667,0.00364
30.9,0.00364
30.933333,0.00364
30.966667,0.00364
31,0.0291575
31.033333,0.0113275
31.066667,0.003735
31.1,0.0034675
31.133333,0.00346
31.166667,0.00346
31.2,0.00346
31.233333,0.00346
31.266667,0.00346
31.3,0.00346
31.333333,0.00346
31.366667,0.00346
31.4,0.00346
31.433333,0.00346
31.466667,0.00346
31.5,8.27237
31.533333,8.6369
31.566667,8.64726
31.6,8.92392
31.633333,9.10231
31.666667,9.10909
31.7,9.07883
31.733333,8.70741
31.766667,8.81063
31.8,8.96611
31.833333,9.24193
31.866667,11.1489
31.9,11.6021
31.933333,11.686
31.966667,11.2405
32,12.9379
32.033333,15.1743
32.066667,14.9013
32.1,0.0058575
32.133333,0.027555
32.166667,0.0045675
32.2,0.0030275
32.233333,0.0027575
32.266667,0.00274
32.3,0.00274
32.333333,0.00274
32.366667,0.00274
32.4,0.00274
32.433333,0.00274
32.466667,0.00274
32.5,0.00274
32.533333,0.00274
32.566667,0.00274
32.6,0.00274
32.633333,0.00274
32.666667,0.00274
32.7,0.00274
32.733333,0.00274
32.766667,0.00274
32.8,0.00274
32.833333,0.00274
32.866667,0.00274
32.9,0.00274
32.933333,0.00274
32.966667,0.00274
33,0.09641
33.033333,0.0072075
33.066667,0.001605
33.1,0.0010175
33.133333,0.000975
33.166667,0.000975
33.2,0.000975
33.233333,0.000975
33.266667,0.000975
33.3,0.000975
33.333333,0.000975
33.366667,0.000975
33.4,0.000975
33.433333,0.000975
33.466667,0.000975
33.5,0.000975
33.533333,0.000975
33.566667,0.000975
33.6,0.000975
33.633333,0.000975
33.666667,0.000975
33.7,0.000975
33.733333,0.000975
33.766667,0.000975
33.8,0.000975
33.833333,0.000975
33.866667,0.000975
33.9,0.000975
33.933333,0.000975
33.966667,0.000975
34,0.007795
34.033333,0.0072075
34.066667,0.001605
34.1,0.0010175
34.133333,0.000975
34.166667,0.000975
34.2,0.000975
34.233333,0.000975
34.266667,0.000975
34.3,0.000975
34.333333,0.000975
34.366667,0.000975
34.4,0.000975
34.433333,0.000975
34.466667,0.000975
34.5,0.000975
34.533333,0.000975
34.566667,0.000975
34.6,0.000975
34.633333,0.000975
34.666667,0.000975
34.7,0.000975
34.733333,0.000975
34.766667,0.000975
34.8,0.000975
34.833333,0.000975
34.866667,0.000975
34.9,0.000975
34.933333,0.000975
34.966667,0.000975
35,0.007795
35.033333,0.0072075
35.066667,0.001605
35.1,0.0010175
35.133333,0.000975
35.166667,0.000975
35.2,0.000975
35.233333,0.000975
35.266667,0.000975
35.3,0.000975
35.333333,0.000975
35.366667,0.000975
35.4,0.000975
35.433333,0.000975
35.466667,0.000975
35.5,0.000975
35.533333,0.000975
35.566667,0.000975
35.6,0.000975
35.633333,0.000975
35.666667,0.000975
35.7,0.000975
35.733333,0.000975
35.766667,0.000975
35.8,0.000975
35.833333,30.169
35.866667,0.0052775
35.9,0.0013125
35.933333,0.000775
35.966667,0.00069
36,0.0171425
36.033333,0.000955
36.066667,0.0002225
36.1,0.0001675
36.133333,0.00015
36.166667,0.00015
36.2,0.00015
36.233333,0.00015
36.266667,0.00015
36.3,0.00015
36.333333,0.00015
36.366667,0.00015
36.4,0.00015
36.433333,0.00015
36.466667,0.00015
36.5,0.00015
36.533333,0.00015
36.566667,0.00015
36.6,0.00015
36.633333,0.00015
36.666667,0.00015
36.7,0.01387
36.733333,0.016405
36.766667,0.0150475
36.8,0.01636
36.833333,0.015675
36.866667,0.0168975
36.9,0.01631
36.933333,0.017425
36.966667,0.0179675
37,0.019895
37.033333,0.0172325
37.066667,0.0183575
37.1,0.0185925
37.133333,0.0191
37.166667,0.019595
37.2,0.0206125
37.233333,0.020305
37.266667,0.02085
37.3,0.021845
37.333333,0.02262
37.366667,0.022325
37.4,0.024005
37.433333,0.0245275
37.466667,0.026085
37.5,0.0260975
37.533333,0.0284275
37.566667,0.02922
37.6,0.03055
37.633333,0.0333275
37.666667,0.0346375
37.7,0.0008825
37.733333,0.0004
37.766667,0.000295
37.8,0.000285
37.833333,0.000285
37.866667,0.000285
37.9,0.000285
37.933333,0.000285
37.966667,0.000285
38,0.00387
38.033333,0.03416
38.066667,0.0332325
38.1,0.0305325
38.133333,0.0291925
38.166667,0.02818
38.2,0.026215
38.233333,0.026035
38.266667,0.0246325
38.3,0.023825
38.333333,0.02243
38.366667,0.0224325
38.4,0.0218325
38.433333,0.0208475
38.466667,0.0204475
38.5,0.020435
38.533333,0.0198225
38.566667,0.019345
38.6,0.018745
38.633333,0.0182475
38.666667,0.0177625
38.7,0.017735
38.733333,0.01805
38.766667,0.0173
38.8,0.01669
38.833333,0.017015
38.866667,0.01563
38.9,0.0168225
38.933333,0.0150575
38.966667,0.0165175
39,11.5974
39.033333,0.0005225
39.066667,8
39.1,6.5
39.133333,6.5
39.166667,6.5
39.2,6.5
39.233333,6.5
39.266667,6.5
39.3,6.5
39.333333,6.5
39.366667,6.5
39.4,6.5
39.433333,6.5
39.466667,0.266107
39.5,0.566553
39.533333,0.566277
39.566667,0.567708
39.6,0.567823
39.633333,0.568083
39.666667,0.56766
39.7,0.553203
39.733333,0.87727
39.766667,1.51084
39.8,1.28845
39.833333,1.70349
39.866667,0.503487
39.9,0.00042
39.933333,0.000305
39.966667,0.000295
40,0.006735
40.033333,0.000705
40.066667,0.000155
40.1,0.00013
40.133333,0.000115
40.166667,0.000115
40.2,0.000115
40.233333,0.000115
40.266667,0.000115
40.3,0.000115
40.333333,0.000115
40.366667,0.000115
40.4,0.000115
40.433333,0.000115
40.466667,0.000115
40.5,0.000115
40.533333,0.000115
40.566667,0.000115
40.6,0.000115
40.633333,0.000115
40.666667,0.168015
40.7,0.506545
40.733333,0.412998
40.766667,0.172115
40.8,0.253935
40.833333,0.284938
40.866667,0.129853
40.9,0.0948175
40.933333,0.230653
40.966667,0.35593
41,0.314692
41.033333,0.137148
41.066667,0.000295
41.1,0.00018
41.133333,0.00018
41.166667,0.00018
41.2,0.00018
41.233333,0.00018
41.266667,0.00018
41.3,0.00018
41.333333,0.00018
41.366667,0.00018
41.4,0.00018
41.433333,0.00018
41.466667,0.00018
41.5,0.00018
41.533333,0.00018
41.566667,0.00018
41.6,0.00018
41.633333,0.00018
41.666667,0.00018
41.7,0.00018
41.733333,0.00018
41.766667,0.00018
41.8,0.00018
41.833333,0.00018
41.866667,0.00018
41.9,0.00018
41.933333,0.00018
41.966667,0.00018
42,0.00142
42.033333,0.00114
42.066667,0.00025
42.1,0.000175
42.133333,0.000175
42.166667,0.000175
42.2,0.000175
42.233333,0.000175
42.266667,0.000175
42.3,0.000175
42.333333,0.000175
42.366667,0.000175
42.4,0.000175
42.433333,0.000175
42.466667,0.000175
42.5,0.000175
42.533333,0.000175
42.566667,0.000175
42.6,0.000175
42.633333,0.000175
42.666667,0.000175
42.7,0.000175
42.733333,0.000175
42.766667,0.000175
42.8,0.000175
42.833333,0.000175
42.866667,0.000175
42.9,0.000175
42.933333,0.000175
42.966667,0.000175
43,0.0012
43.033333,0.00114
43.066667,0.00025
43.1,24.9509
43.133333,0.0455175
43.166667,12.1307
43.2,0.0411575
43.233333,0.0473175
43.266667,0.001875
43.3,0.0093075
43.333333,10.9505
43.366667,0.010905
43.4,0.0227225
43.433333,10.8954
43.466667,0.0131275
43.5,0.0098475
43.533333,0.0059775
43.566667,0.0089875
43.6,0.0044275
43.633333,0.0013475
43.666667,0.00208
43.7,0.0015725
43.733333,0.0012425
43.766667,0.0013875
43.8,0.0016475
43.833333,0.00178
43.866667,0.000875
43.9,0.000655
43.933333,0.00058
43.966667,0.00063
44,0.0169225
44.033333,0.00104
44.066667,14.919
44.1,16.1151
44.133333,0.0233125
44.166667,14.5657
44.2,0.0412775
44.233333,13.8872
44.266667,0.0880275
44.3,0.0146
44.333333,17.6014
44.366667,0.0621525
44.4,0.009095
44.433333,0.0238625
44.466667,0.010875
44.5,0.00194
44.533333,0.002575
44.566667,0.0026225
44.6,0.0006875
44.633333,0.00234
44.666667,0.0012475
44.7,0.00124
44.733333,0.000635
44.766667,0.00067
44.8,0.000635
44.833333,1.89372
44.866667,1.91032
44.9,2.68813
44.933333,1.93659
44.966667,1.91661
45,20.0218
45.033333,2.81203
45.066667,1.95101
45.1,1.98804
45.133333,2.79586
45.166667,15.7713
45.2,13.1063
45.233333,2.88695
45.266667,14.3104
45.3,2.8455
45.333333,2.85971
45.366667,18.6692
45.4,2.0613
45.433333,2.7959
45.466667,2.82407
45.5,3.57735
45.533333,2.85489
45.566667,2.87076
45.6,2.89101
45.633333,3.65271
45.666667,3.68239
45.7,2.95282
45.733333,3.72883
45.766667,3.76622
45.8,38.554
45.833333,6.38937
45.866667,0.029385
45.9,0.4899
45.933333,0.0997525
45.966667,0.154665
46,6.7705
46.033333,0.0206675
46.066667,0.0110375
46.1,0.480863
46.133333,0.366337
46.166667,0.41632
46.2,0.811712
46.233333,0.410668
46.266667,0.768227
46.3,4.41306
46.333333,2.73027
46.366667,8.9109
46.4,0.337392
46.433333,8.59327
46.466667,0.0519325
46.5,0.04246
46.533333,8.44194
46.566667,0.034925
46.6,0.017575
46.633333,0.411625
46.666667,0.06699
46.7,0.126807
46.733333,0.328238
46.766667,0.130658
46.8,0.144063
46.833333,0.0191025
46.866667,0.009685
46.9,0.392848
46.933333,0.062085
46.966667,0.120215
47,0.465933
47.033333,0.099215
47.066667,0.0618375
47.1,0.012665
47.133333,0.006125
47.166667,9.18382
47.2,0.032525
47.233333,0.0357675
47.266667,4.22969
47.3,0.0391025
47.333333,0.01887
47.366667,2.91379
47.4,0.0442875
47.433333,0.505605
47.466667,0.0864525
47.5,0.131455
47.533333,2.95062
47.566667,2.97169
47.6,0.012835
47.633333,0.644742
47.666667,2.71216
47.7,0.54856
47.733333,0.0832375
47.766667,3.03762
47.8,0.448472
47.833333,0.022115
47.866667,0.01141
47.9,0.69908
47.933333,0.056675
47.966667,0.65084
48,0.111783
48.033333,0.0512625
48.066667,2.05234
48.1,0.036335
48.133333,0.015795
48.166667,10.9893
48.2,0.0231875
48.233333,0.0322375
48.266667,11.5955
48.3,0.134708
48.333333,0.328533
48.366667,0.0185075
48.4,0.009745
48.433333,0.438065
48.466667,0.043755
48.5,0.12249
48.533333,0.349955
48.566667,0.097075
48.6,3.10268
48.633333,0.0290175
48.666667,2.59549
48.7,0.597017
48.733333,1.0172
48.766667,0.0568625
48.8,6.33747
48.833333,0.176843
48.866667,0.4081
48.9,0.02919
48.933333,0.01301
48.966667,0.782145
49,0.124457
49.033333,0.100223
49.066667,0.05791
49.1,0.118538
49.133333,0.521633
49.166667,0.027245
49.2,0.0151075
49.233333,0.51544
49.266667,0.0530975
49.3,0.03164
49.333333,8.59699
49.366667,0.0602975
49.4,0.02845
49.433333,6.71171
49.466667,0.024585
49.5,8.4408
49.533333,0.02482
49.566667,0.207443
49.6,0.287268
49.633333,0.0303675
49.666667,0.0143625
49.7,1.64312
49.733333,0.06446
49.766667,0.195853
49.8,0.061805
49.833333,0.126213
49.866667,3.21106
49.9,0.0282975
49.933333,3.57442
49.966667,0.896305
50,1.7508
50.033333,0.064845
50.066667,0.0142675
50.1,0.00723
50.133333,9.22842
50.166667,0.0411325
50.2,0.02667
50.233333,4.25758
50.266667,0.164545
50.3,0.461743
50.333333,0.02192
50.366667,0.0113325
50.4,0.501158
50.433333,0.07911
50.466667,0.126795
50.5,0.397718
50.533333,0.0210075
50.566667,0.0102275
50.6,0.633393
50.633333,0.077715
50.666667,0.548253
50.7,0.0740425
50.733333,0.0838125
50.766667,0.447972
50.8,0.0214375
50.833333,0.0092525
50.866667,0.690423
50.9,0.04931
50.933333,0.646155
50.966667,0.0617375
51,66.2656
51.033333,0.002485
51.066667,0.0007225
51.1,0.000555
51.133333,0.00048
51.166667,0.00048
51.2,0.00048
51.233333,0.00048
51.266667,0.00048
51.3,0.00048
51.333333,0.00048
51.366667,0.00048
