t,YDIF
5.171833,0.0001
5.2052,0.073065
5.238567,0.002155
5.271933,9
5.3053,0
5.338667,0
5.372033,0.0042025
5.4054,0.160857
5.438767,0.00227
5.472133,0.05197
5.5055,0.00236
5.538867,0.104685
5.572233,0.000775
5.6056,2.94094
5.638967,1.82649
5.672333,12.278
5.7057,2.46083
5.739067,1.82824
5.772433,2.49052
5.8058,2.55816
5.839167,2.58893
5.872533,2.70606
5.9059,2.04185
5.939267,3.00791
5.972633,1.73738
6.006,1.86723
6.039367,1.69272
6.072733,1.86613
6.1061,1.73401
6.139467,1.95394
6.172833,1.74937
6.2062,1.79238
6.239567,1.77082
6.272933,1.77722
6.3063,2.50731
6.339667,1.87846
6.373033,1.78344
6.4064,2.02653
6.439767,2.52079
6.473133,1.84386
6.5065,2.53344
6.539867,1.96115
6.573233,2.58067
6.6066,0.07699
6.639967,0.0026925
6.673333,0.00012
6.7067,0
6.740067,0
6.773433,0
6.8068,0.047835
6.840167,0.0005225
6.873533,4
6.9069,0
6.940267,0.0058125
6.973633,0.142022
7.007,0.154955
7.040367,0.037565
7.073733,0.001505
7.1071,0.08225
7.140467,0.00149
7.173833,0.0340675
7.2072,0.000545
7.240567,0.08207
7.273933,0.000765
7.3073,0.0001
7.340667,0
7.374033,0
7.4074,0.00014
7.440767,0.0826875
7.474133,0.001075
7.5075,0.00012
7.540867,3
7.574233,0
7.6076,0
7.640967,0
7.674333,0.0824375
7.7077,0.000885
7.741067,0.0418375
7.774433,0.00071
7.8078,0.0416625
7.841167,0.000435
7.874533,0.286725
7.9079,0.0013275
7.941267,0.149328
7.974633,0.014525
8.008,0.148358
8.041367,0.044885
8.074733,0.16253
8.1081,0.0039225
8.141467,0.184977
8.174833,0.0021525
8.2082,0.16246
8.241567,0.00266
8.274933,0.103895
8.3083,0.001585
8.341667,0.00143
8.375033,0.001935
8.4084,0.0874025
8.441767,0.00201
8.475133,0.152888
8.5085,0.001635
8.541867,0.0013975
8.575233,0.001375
8.6086,0.001375
8.641967,0.001375
8.675333,0.001375
8.7087,0.001375
8.742067,0.001375
8.775433,0.001375
8.8088,0.001375
8.842167,0.001375
8.875533,0.08881
8.9089,0.001985
8.942267,0.0014975
8.975633,0.0014025
9.009,0.136195
9.042367,0.0022275
9.075733,0.02978
9.1091,0.0010325
9.142467,0.000545
9.175833,0.00051
9.2092,0.00051
9.242567,0.00051
9.275933,0.00051
9.3093,0.216845
9.342667,0.001755
9.376033,0.0493275
9.4094,0.0047875
9.442767,62.6061
9.476133,0.0067625
9.5095,0.0016925
9.542867,0.0012125
9.576233,0.001175
9.6096,0.001205
9.642967,0.0012625
9.676333,0.0067975
9.7097,0.001185
9.743067,0.00117
9.776433,0.001165
9.8098,0.001165
9.843167,0.006835
9.876533,0.0058325
9.9099,0.001165
9.943267,0.001155
9.976633,0.0115175
10.01,0.0669425
10.043367,0.003405
10.076733,0.0008
10.1101,0.0006775
10.143467,0.00067
10.176833,0.00067
10.2102,0.00067
10.243567,0.00067
10.276933,0.00067
10.3103,0.00067
10.343667,0.00067
10.377033,0.00067
10.4104,0.00067
10.443767,0.00067
10.477133,0.00067
10.5105,0.0029525
10.543867,0.001885
10.577233,0.00077
10.6106,0.00069
10.643967,0.0006675
10.677333,0.00066
10.7107,0.00066
10.744067,0.00066
10.777433,0.00066
10.8108,0.00066
10.844167,0.00066
10.877533,0.00066
10.9109,0.00066
10.944267,0.00066
10.977633,0.00066
11.011,0.005535
11.044367,0.00343
11.077733,0.00079
11.1111,0.0006975
11.144467,0.0027575
11.177833,2.14427
11.2112,5.07074
11.244567,6.10238
11.277933,6.32479
11.3113,5.50174
11.344667,2.63373
11.378033,0.91316
11.4114,2.57676
11.444767,5.55638
11.478133,6.48587
11.5115,5.8978
11.544867,5.08446
11.578233,2.27015
11.6116,4.07902
11.644967,5.66875
11.678333,6.50885
11.7117,5.91129
11.745067,4.52635
11.778433,1.26763
11.8118,0.007795
11.845167,0.0034275
11.878533,0.00258
11.9119,0.00213
11.945267,0.0019225
11.978633,0.0020175
12.012,0.060715
12.045367,0.0034175
12.078733,0.0009675
12.1121,0.0008375
12.145467,0.00077
12.178833,0.00077
12.2122,0.00077
12.245567,0.00077
12.278933,0.00077
12.3123,0.00077
12.345667,0.00077
12.379033,0.00077
12.4124,0.00077
12.445767,0.00077
12.479133,0.00077
12.5125,0.00077
12.545867,0.00077
12.579233,0.00077
12.6126,0.00077
12.645967,0.00077
12.679333,0.00077
12.7127,0.00077
12.746067,0.01195
12.779433,0.411013
12.8128,3.21926
12.846167,5.22633
12.879533,6.11828
12.9129,5.80132
12.946267,4.75728
12.979633,2.19599
13.013,2.51817
13.046367,5.19997
13.079733,6.12836
13.1131,6.03886
13.146467,4.71782
13.179833,2.23355
13.2132,3.59477
13.246567,5.62369
13.279933,6.41395
13.3133,5.9888
13.346667,5.23736
13.380033,2.78788
13.4134,4.74793
13.446767,6.21686
13.480133,6.76689
13.5135,6.29187
13.546867,4.50332
13.580233,1.07753
13.6136,0.0218625
13.646967,0.004635
13.680333,0.002935
13.7137,0.00282
13.747067,0.002525
13.780433,0.0024675
13.8138,0.002455
13.847167,0.002435
13.880533,0.002435
13.9139,0.002435
13.947267,0.002435
13.980633,0.002435
14.014,0.072935
14.047367,13.232
14.080733,0.0022225
14.1141,0.0006225
14.147467,0.000335
14.180833,0.00028
14.2142,0.00027
14.247567,0.00027
14.280933,0.00027
14.3143,0.00027
14.347667,0.00027
14.381033,0.00027
14.4144,0.00027
14.447767,0.00027
14.481133,0.00027
14.5145,0.00027
14.547867,0.00027
14.581233,0.00027
14.6146,0.00027
14.647967,0.00027
14.681333,0.00027
14.7147,5.84542
14.748067,5.72356
14.781433,5.71434
14.8148,5.5978
14.848167,5.47804
14.881533,5.39887
14.9149,5.36927
14.948267,5.29975
14.981633,5.25144
15.015,5.19402
15.048367,5.06191
15.081733,4.94375
15.1151,4.7812
15.148467,4.70139
15.181833,4.54192
15.2152,4.41303
15.248567,4.2582
15.281933,4.08129
15.3153,3.92131
15.348667,3.74009
15.382033,3.59003
15.4154,3.41154
15.448767,0.0009025
15.482133,0.0003275
15.5155,0.00015
15.548867,0.17987
15.582233,0.174937
15.6156,0.194318
15.648967,0.289388
15.682333,0.159873
15.7157,0.137283
15.749067,0.138417
15.782433,0.363992
15.8158,0.114345
15.849167,0.0936925
15.882533,0.15583
15.9159,0.088835
15.949267,0.171655
15.982633,0.155875
16.016,0.07989
16.049367,0.182677
16.082733,0.0758625
16.1161,0.073205
16.149467,0.115492
16.182833,0.101773
16.2162,0.113537
16.249567,0.280455
16.282933,0.115282
16.3163,0.223365
16.349667,0.197015
16.383033,0.11815
16.4164,0.122177
16.449767,0.107872
16.483133,0.00758
16.5165,8
16.549867,7
16.583233,7
16.6166,7
16.649967,7
16.683333,7
16.7167,7
16.750067,7
16.783433,7
16.8168,7
16.850167,7
16.883533,7
16.9169,7
16.950267,7
16.983633,7
17.017,0.0013225
17.050367,0.0003375
17.083733,3
17.1171,3
17.150467,3
17.183833,3
17.2172,3
17.250567,3
17.283933,3
17.3173,3
17.350667,3
17.384033,3
17.4174,3
17.450767,3
17.484133,3
17.5175,3
17.550867,3
17.584233,3
17.6176,3
17.650967,3
17.684333,3
17.7177,3
17.751067,3
17.784433,3
17.8178,3
17.851167,3
17.884533,3
17.9179,3
17.951267,3
17.984633,3
18.018,0.0003375
18.051367,0.0003375
18.084733,3
18.1181,3
18.151467,3
18.184833,3
18.2182,3
18.251567,3
18.284933,3
18.3183,3
18.351667,3
18.385033,3
18.4184,3
18.451767,3
18.485133,3
18.5185,3
18.551867,3
18.585233,3
18.6186,3
18.651967,3
18.685333,3
18.7187,3
18.752067,3
18.785433,3
18.8188,3
18.852167,7.37346
18.885533,0
18.9189,0
18.952267,0
18.985633,0
19.019,0
19.052367,0
19.085733,0
19.1191,0
19.152467,0
19.185833,0
19.2192,0
19.252567,0
19.285933,0
19.3193,0
19.352667,0
19.386033,0
19.4194,0
19.452767,0
19.486133,0
19.5195,0
19.552867,0
19.586233,0
19.6196,0
19.652967,0
19.686333,0
19.7197,0
19.753067,0
19.786433,0
19.8198,0
19.853167,0
19.886533,0
19.9199,0
19.953267,0
19.986633,0
20.02,0
20.053367,0
20.086733,0
20.1201,0
20.153467,0
20.186833,0
20.2202,0
20.253567,0
20.286933,0
20.3203,0
20.353667,0
20.387033,0
20.4204,0
20.453767,0
20.487133,0
20.5205,0
20.553867,0.038885
20.587233,0.12886
20.6206,0.0541625
20.653967,0.11431
20.687333,0.10261
20.7207,0.357803
20.754067,0.321732
20.787433,0.097545
20.8208,0.146295
20.854167,0.0888625
20.887533,0.280568
20.9209,0.16599
20.954267,0.0538325
20.987633,0.000115
21.021,0.020065
21.054367,0.172962
21.087733,0.0897875
21.1211,0.205012
21.154467,0.145995
21.187833,0.297765
21.2212,0.0010325
21.254567,4
21.287933,2
21.3213,2
21.354667,2
21.388033,2
21.4214,2.2403
21.454767,2.48815
21.488133,2.52332
21.5215,2.71742
21.554867,2.84203
21.588233,2.98618
21.6216,3.03697
21.654967,3.27054
21.688333,3.23446
21.7217,3.42521
21.755067,3.53314
21.788433,3.56188
21.8218,3.70915
21.855167,3.82698
21.888533,3.93903
21.9219,4.04644
21.955267,4.14206
21.988633,0.001495
22.022,0.0065075
22.055367,0.0001925
22.088733,1
22.1221,1
22.155467,1
22.188833,1
22.2222,1
22.255567,1
22.288933,1
22.3223,1
22.355667,1
22.389033,1
22.4224,1
22.455767,1
22.489133,1
22.5225,1
22.555867,1
22.589233,1
22.6226,1
22.655967,1
22.689333,1
22.7227,1
22.756067,1
22.789433,1
22.8228,1
22.856167,1
22.889533,1
22.9229,1
22.956267,1
22.989633,1
23.023,0.0001925
23.056367,0.0001925
23.089733,1
23.1231,1
23.156467,1
23.189833,1
23.2232,1
23.256567,1
23.289933,1
23.3233,1
23.356667,1
23.390033,1
23.4234,1
23.456767,1
23.490133,1
23.5235,1
23.556867,1
23.590233,1
23.6236,1
23.656967,1
23.690333,1
23.7237,1
23.757067,1
23.790433,1
23.8238,1
23.857167,1
23.890533,1
23.9239,1
23.957267,1
23.990633,1
24.024,0.0001925
24.057367,0.0001925
24.090733,1
24.1241,1
24.157467,1
24.190833,1
24.2242,1
24.257567,1
24.290933,1
24.3243,1
24.357667,1
24.391033,1
24.4244,1
24.457767,1
24.491133,1
24.5245,1
24.557867,1
24.591233,1
24.6246,1
24.657967,1
24.691333,1
24.7247,1
24.758067,1
24.791433,1
24.8248,1
24.858167,1
24.891533,1
24.9249,1
24.958267,1
24.991633,1
25.025,0.0001925
25.058367,0.0001925
25.091733,1
25.1251,1
25.158467,1
25.191833,1
25.2252,1
25.258567,1
25.291933,1
25.3253,1
25.358667,1
25.392033,1
25.4254,1
25.458767,1
25.492133,1
25.5255,1
25.558867,1
25.592233,1
25.6256,1
25.658967,1
25.692333,1
25.7257,1
25.759067,1
25.792433,1
25.8258,1
25.859167,1
25.892533,1
25.9259,1
25.959267,1
25.992633,1
26.026,0.0001925
26.059367,0.0001925
26.092733,1
26.1261,1
26.159467,1
26.192833,1
26.2262,1
26.259567,1
26.292933,1
26.3263,1
26.359667,1
26.393033,6.45139
26.4264,0
26.459767,0
26.493133,0
26.5265,0
26.559867,0
26.593233,0
26.6266,0
26.659967,0
26.693333,0
26.7267,0
26.760067,0
26.793433,0
26.8268,0
26.860167,0
26.893533,0
26.9269,0
26.960267,0
26.993633,0
27.027,0
27.060367,0
27.093733,0
27.1271,0
27.160467,0
27.193833,0
27.2272,0
27.260567,0
27.293933,0
27.3273,0
27.360667,0
27.394033,0
27.4274,0
27.460767,0
27.494133,0
27.5275,0
27.560867,0
27.594233,0
27.6276,0
27.660967,0
27.694333,0
27.7277,0
27.761067,0
27.794433,0
27.8278,0
27.861167,0
27.894533,0
27.9279,0
27.961267,0
27.994633,0
28.028,0
28.061367,0
28.094733,0
28.1281,0
28.161467,0
28.194833,0
28.2282,0
28.261567,0
28.294933,0
28.3283,0
28.361667,0
28.395033,0
28.4284,0
28.461767,0
28.495133,0
28.5285,0
28.561867,0
28.595233,0
28.6286,0
28.661967,0
28.695333,0
28.7287,0
28.762067,0
28.795433,0
28.8288,0
28.862167,0
28.895533,0
28.9289,0
28.962267,0
28.995633,0
29.029,0
29.062367,0
29.095733,0
29.1291,0
29.162467,0
29.195833,0
29.2292,0
29.262567,0
29.295933,0
29.3293,0
29.362667,0
29.396033,0
29.4294,0
29.462767,0
29.496133,0
29.5295,0
29.562867,0
29.596233,0
29.6296,0
29.662967,0
29.696333,0
29.7297,0
29.763067,0
29.796433,0
29.8298,0
29.863167,0
29.896533,0
29.9299,0
29.963267,0
29.996633,0
30.03,0
30.063367,0
30.096733,0
30.1301,1.25
30.163467,0.191592
30.196833,0.0254625
30.2302,0.0161425
30.263567,0.080155
30.296933,0.0352775
30.3303,0.07276
30.363667,0.275713
30.397033,0.171527
30.4304,0.047435
30.463767,0.075885
30.497133,0.24237
30.5305,0.119505
30.563867,0.135795
30.597233,0.0425075
30.6306,0.0219125
30.663967,0.0807175
30.697333,0.0249225
30.7307,0.0404725
30.764067,0.02944
30.797433,0.0235875
30.8308,0.38623
30.864167,0.151545
30.897533,0.286585
30.9309,0.0956225
30.964267,0.12495
30.997633,0.16288
31.031,0.0941375
31.064367,0.19081
31.097733,0.056075
31.1311,0.093935
31.164467,0.217165
31.197833,0.17947
31.2312,0.371855
31.264567,0.142205
31.297933,0.13257
31.3313,0.007805
31.364667,0.0076675
31.398033,0.0074575
31.4314,0.0064375
31.464767,0.00607
31.498133,0.0164925
31.5315,0.0365625
31.564867,0.11748
31.598233,0.118557
31.6316,0.15431
31.664967,0.106662
31.698333,0.373082
31.7317,0.120105
31.765067,0.185195
31.798433,0.164525
31.8318,0.111488
31.865167,8.25
31.898533,3.75
31.9319,2
31.965267,2
31.998633,2
32.032,0.157573
32.065367,0.431875
32.098733,0.316825
32.1321,0.314428
32.165467,0.258922
32.198833,0.358855
32.2322,5.3583
32.265567,0.474818
32.298933,0.03385
32.3323,0.334647
32.365667,0.777755
32.399033,0.33858
32.4324,0.0006175
32.465767,0.00044
32.499133,0.00044
32.5325,4.56506
32.565867,0.0011625
32.599233,0.00061
32.6326,0.0004775
32.665967,0.00047
32.699333,11.87
32.7327,12.6125
32.766067,11.9328
32.799433,13.0531
32.8328,11.7824
32.866167,12.4276
32.899533,12.8702
32.9329,12.1131
32.966267,11.9293
32.999633,12.925
33.033,11.821
33.066367,12.3413
33.099733,12.2282
33.1331,11.9471
33.166467,12.8556
33.199833,11.9771
33.2332,12.4018
33.266567,0.0058325
33.299933,0.00156
33.3333,0.001075
33.366667,0.0009575
33.400033,0.00092
33.4334,0.00092
33.466767,0.00092
33.500133,0.00092
33.5335,0.00092
33.566867,0.00092
33.600233,0.00092
33.6336,0.00092
33.666967,0.00092
33.700333,0.00092
33.7337,0.00092
33.767067,0.00092
33.800433,0.00092
33.8338,0.00092
33.867167,0.00092
33.900533,0.00092
33.9339,0.00092
33.967267,0.00092
34.000633,0.00092
34.034,0.0254375
34.067367,0.0010825
34.100733,0.0003175
34.1341,0.0002175
34.167467,1.95535
34.200833,1.07155
34.2342,0.801863
34.267567,0.665898
34.300933,0.565083
34.3343,0.575313
34.367667,0.505265
34.401033,0.511622
34.4344,0.422372
34.467767,0.43433
34.501133,0.405645
34.5345,0.366478
34.567867,0.39227
34.601233,0.374107
34.6346,0.326367
34.667967,0.342857
34.701333,0.319487
34.7347,0.33597
34.768067,0.315738
34.801433,0.269405
34.8348,0.322543
34.868167,0.284687
34.901533,0.263188
34.9349,0.282463
34.968267,0.263985
35.001633,0.258097
35.035,0.268925
35.068367,0.28081
35.101733,0.278363
35.1351,0.9763
35.168467,20.0357
35.201833,30.3076
35.2352,31.7148
35.268567,35.2999
35.301933,34.2093
35.3353,31.7078
35.368667,34.9969
35.402033,21.2376
35.4354,13.7225
35.468767,28.4592
35.502133,30.9733
35.5355,28.8612
35.568867,15.1477
35.602233,0.283492
35.6356,0.484555
35.668967,0.192777
35.702333,0.462645
35.7357,0.18886
35.769067,0.46664
35.802433,0.193708
35.8358,0.476625
35.869167,0.202135
35.902533,0.486465
35.9359,0.212333
35.969267,0.500175
36.002633,0.227777
36.036,0.587405
36.069367,0.228892
36.102733,0.202465
36.1361,0.22558
36.169467,0.28044
36.202833,0.0066825
36.2362,0.0027575
36.269567,0.002105
36.302933,0.00197
36.3363,0.00195
36.369667,0.00195
36.403033,0.00195
36.4364,0.00195
36.469767,0.00195
36.503133,0.00195
36.5365,0.00195
36.569867,0.00195
36.603233,0.00195
36.6366,0.00195
36.669967,0.00195
36.703333,0.00195
36.7367,0.00195
36.770067,0.00195
36.803433,0.00195
36.8368,0.00195
36.870167,0.00195
36.903533,0.00195
36.9369,0.00195
36.970267,0.00195
37.003633,0.00195
37.037,0.057095
37.070367,0.0035025
37.103733,0.00092
37.1371,0.00072
37.170467,0.000645
37.203833,0.000635
37.2372,0.000635
37.270567,0.000635
37.303933,0.000635
37.3373,0.000635
37.370667,0.000635
37.404033,0.000635
37.4374,0.000635
37.470767,0.000635
37.504133,0.000635
37.5375,0.000635
37.570867,0.000635
37.604233,0.000635
37.6376,0.000635
37.670967,45.2989
37.704333,0.07424
37.7377,0.082955
37.771067,0.0081775
37.804433,0.0022325
37.8378,0.0006725
37.871167,0.000445
37.904533,0.00043
37.9379,0.00043
37.971267,0.00043
38.004633,0.00043
38.038,0.0163175
38.071367,0.0007325
38.104733,0.000185
38.1381,9.75
38.171467,9
38.204833,9
38.2382,9
38.271567,9
38.304933,9
38.3383,9
38.371667,9
38.405033,9
38.4384,9
38.471767,9
38.505133,9
38.5385,9
38.571867,9
38.605233,9
38.6386,9
38.671967,0.0491475
38.705333,0.00312
38.7387,0.000895
38.772067,0.0004125
38.805433,0.000325
38.8388,0.00032
38.872167,0.00032
38.905533,0.00032
38.9389,0.00032
38.972267,0.00032
39.005633,0.00032
39.039,0.0137075
39.072367,0.000655
39.105733,0.000255
39.1391,0.0001975
39.172467,0.00019
39.205833,0.00019
39.2392,0.00019
39.272567,0.00019
39.305933,0.00019
39.3393,0.00019
39.372667,0.00019
39.406033,0.00019
39.4394,0.00019
39.472767,0.00019
39.506133,0.00019
39.5395,0.00019
39.572867,0.00019
39.606233,0.00019
39.6396,0.00019
39.672967,0.000705
39.706333,0.000525
39.7397,0.00026
39.773067,0.0002
39.806433,0.0002
39.8398,0.0002
39.873167,0.0002
39.906533,0.0002
39.9399,0.0002
39.973267,0.0002
40.006633,0.0002
40.04,0.0008825
40.073367,0.000655
40.106733,0.000255
40.1401,0.0001975
40.173467,0.00019
40.206833,0.00019
40.2402,0.00019
40.273567,0.00019
40.306933,0.00019
40.3403,0.00019
40.373667,0.00019
40.407033,0.00019
40.4404,0.00019
40.473767,0.00019
40.507133,0.00019
40.5405,0.00019
40.573867,0.00019
40.607233,0.00019
40.6406,0.0035725
40.673967,0.100075
40.707333,0.776073
40.7407,2.21051
40.774067,5.29694
40.807433,8.32311
40.8408,10.37
40.874167,11.2295
40.907533,11.3074
40.9409,11.8092
40.974267,11.7978
41.007633,10.9625
41.041,9.67816
41.074367,8.26334
41.107733,3.801
41.1411,6.12295
41.174467,4.79504
41.207833,3.55962
41.2412,2.38766
41.274567,1.28971
41.307933,0.212253
41.3413,0.0109225
41.374667,0.0024225
41.408033,0.001005
41.4414,0.000845
41.474767,0.00083
41.508133,0.00082
41.5415,0.01321
41.574867,0.0009125
41.608233,0.00082
41.6416,0.00082
41.674967,0.094985
41.708333,0.00764
41.7417,0.0034125
41.775067,0.000945
41.808433,0.000845
41.8418,6.16401
41.875167,8.50203
41.908533,6.24759
41.9419,3.84794
41.975267,1.97579
42.008633,0.552203
42.042,64.3049
42.075367,7.64919
42.108733,2.64048
42.1421,3.08799
42.175467,1.61235
42.208833,0.62675
42.2422,0.71953
42.275567,0.819802
42.308933,0.797063
42.3423,0.707305
42.375667,0.615885
42.409033,0.521502
42.4424,0.456358
42.475767,0.381655
42.509133,0.314775
42.5425,0.267033
42.575867,0.20338
42.609233,0.0755275
42.6426,0.13422
42.675967,0.177737
42.709333,0.0454
42.7427,0.00576
42.776067,0.00151
42.809433,0.000855
42.8428,0.000805
42.876167,0.000805
42.909533,0.000805
42.9429,0.000805
42.976267,0.000805
43.009633,0.000805
43.043,0.02643
43.076367,0.000935
43.109733,0.008845
43.1431,0.00063
43.176467,0.00034
43.209833,0.00026
43.2432,0.00026
43.276567,0.00026
43.309933,0.0126225
43.3433,0.000365
43.376667,0.0002675
43.410033,0.00026
43.4434,0.00026
43.476767,0.00026
43.510133,0.00026
43.5435,0.00026
43.576867,0.00026
43.610233,0.00026
43.6436,0.291397
43.676967,1.7125
43.710333,3.5848
43.7437,4.9383
43.777067,6.30693
43.810433,6.82831
43.8438,6.96724
43.877167,7.84102
43.910533,8.64608
43.9439,7.85569
43.977267,6.10239
44.010633,4.8448
44.044,4.39832
44.077367,3.51223
44.110733,2.18973
44.1441,1.39766
44.177467,0.84655
44.210833,0.490345
44.2442,0.222345
44.277567,0.0656275
44.310933,0.00438
44.3443,0.221268
44.377667,1.59692
44.411033,2.236
44.4444,2.40266
44.477767,2.80413
44.511133,2.37716
44.5445,13.5776
44.577867,5.51072
44.611233,2.82053
44.6446,4.54638
44.677967,4.13818
44.711333,3.09159
44.7447,2.20951
44.778067,1.87278
44.811433,1.74919
44.8448,1.62788
44.878167,1.34935
44.911533,1.20928
44.9449,1.01228
44.978267,0.834705
45.011633,0.68199
45.045,0.563368
45.078367,0.46344
45.111733,0.200607
45.1451,0.326078
45.178467,0.242773
45.211833,0.16415
45.2452,0.08889
45.278567,0.0352875
45.311933,0.19565
45.3453,0.231365
45.378667,0.253805
45.412033,0.412382
45.4454,0.47847
45.478767,0.327522
45.512133,0.189837
45.5455,0.10352
45.578867,0.0255325
45.612233,0.080705
45.6456,0.414583
45.678967,0.614938
45.712333,0.524153
45.7457,0.351945
45.779067,0.16537
45.812433,0.03906
45.8458,0.138187
45.879167,0.29273
45.912533,0.291948
45.9459,0.197678
45.979267,0.10787
46.012633,0.0440225
46.046,0.02272
46.079367,0.0014575
46.112733,0.0008875
46.1461,0.0006925
46.179467,0.000635
46.212833,0.117782
46.2462,1.01571
46.279567,1.89269
46.312933,1.90807
46.3463,1.31621
46.379667,0.910898
46.413033,0.552865
46.4464,0.56861
46.479767,2.58777
46.513133,6.25823
46.5465,5.61302
46.579867,3.61125
46.613233,1.32988
46.6466,1.91334
46.679967,1.21891
46.713333,0.8347
46.7467,0.4609
46.780067,0.120767
46.813433,2.17868
46.8468,6.38504
46.880167,9.90071
46.913533,11.1377
46.9469,9.78098
46.980267,8.65492
47.013633,8.08799
47.047,6.3682
47.080367,5.51883
47.113733,3.40566
47.1471,3.55827
47.180467,2.06659
47.213833,1.33829
47.2472,0.923025
47.280567,0.59465
47.313933,0.416445
47.3473,0.201508
47.380667,0.07151
47.414033,0.023475
47.4474,0.0049975
47.480767,0.0007675
47.514133,0.0007075
47.5475,0.000675
47.580867,0.000715
47.614233,0.000645
47.6476,0.0006675
47.680967,0.0085975
47.714333,0.0015075
47.7477,0.00076
47.781067,0.00052
47.814433,0.0005
47.8478,0.0005275
47.881167,0.0004625
47.914533,0.0005175
47.9479,0.0004975
47.981267,0.0005225
48.014633,0.0004575
48.048,0.01121
48.081367,0.0006075
48.114733,0.000315
48.1481,0.0002325
48.181467,0.0002925
48.214833,0.00025
48.2482,0.00026
48.281567,0.00027
48.314933,0.0002475
48.3483,0.000235
48.381667,0.000255
48.415033,0.000235
48.4484,0.000245
48.481767,0.00026
48.515133,0.00026
48.5485,0.000235
48.581867,0.00025
48.615233,0.000255
48.6486,0.0002675
48.681967,0.000615
48.715333,0.0004225
48.7487,0.00035
48.782067,0.00031
48.815433,0.00027
48.8488,0.000275
48.882167,0.0002625
48.915533,0.0002625
48.9489,0.000255
48.982267,0.00028
49.015633,0.0002575
49.049,0.0009825
49.082367,0.0006075
49.115733,0.000315
49.1491,0.0002325
49.182467,0.0002925
49.215833,0.00025
49.2492,0.00026
49.282567,203.635
49.315933,6.03652
49.3493,16.8532
49.382667,27.3793
49.416033,28.2816
49.4494,0.272805
49.482767,0.0031975
49.516133,0.000975
49.5495,0.000665
49.582867,0.00065
49.616233,0.00065
49.6496,0.00065
49.682967,0.00065
49.716333,0.00065
49.7497,0.00065
49.783067,0.00065
49.816433,0.00065
49.8498,0.00065
49.883167,0.00065
49.916533,0.00065
49.9499,0.00065
49.983267,0.00065
50.016633,0.00065
50.05,0.0204
50.083367,0.00088
50.116733,0.000245
50.1501,0.000205
50.183467,0.00019
50.216833,0.00019
50.2502,0.00019
50.283567,0.00019
50.316933,0.00019
50.3503,0.00019
50.383667,0.00019
50.417033,0.00019
50.4504,0.00019
50.483767,0.00019
50.517133,0.00019
50.5505,0.00019
50.583867,0.00019
50.617233,0.00019
50.6506,0.00019
50.683967,0.00019
50.717333,0.00019
50.7507,0.00019
50.784067,0.00019
50.817433,0.00019
50.8508,0.00019
50.884167,0.00019
50.917533,0.00019
50.9509,0.00019
50.984267,0.00019
51.017633,0.00019
51.051,0.00091
