t,YDIF
6.6,5.39839
6.633333,7.07622
6.666667,6.28582
6.7,6.91836
6.733333,0.394693
6.766667,13.4826
6.8,19.9697
6.833333,0.462747
6.866667,20.2642
6.9,5.27604
6.933333,6.14709
6.966667,14.2457
7,0.401465
7.033333,6.02135
7.066667,0.435818
7.1,0.427775
7.133333,32.5232
7.166667,6.54192
7.2,16.4535
7.233333,16.6454
7.266667,5.60393
7.3,15.6579
7.333333,0.021985
7.366667,11.0848
7.4,5.64027
7.433333,3.50027
7.466667,12.158
7.5,0.0362975
7.533333,4.29665
7.566667,0.01112
7.6,13.6554
7.633333,0.0404325
7.666667,0.893715
7.7,0.0123975
7.733333,0.00397
7.766667,28.0529
7.8,15.6854
7.833333,0.01775
7.866667,15.1161
7.9,0.0306725
7.933333,0.0092925
7.966667,3.44196
8,0.304528
8.033333,6.4749
8.066667,0.09574
8.1,14.5451
8.133333,0.085325
8.166667,20.9036
8.2,3.53371
8.233333,4.07798
8.266667,11.3029
8.3,9.36232
8.333333,79.7413
8.366667,0.00092
8.4,0.0074675
8.433333,0.0017
8.466667,0.0009375
8.5,0.0008575
8.533333,0.000845
8.566667,0.000845
8.6,0.000845
8.633333,0.000845
8.666667,0.000845
8.7,0.000845
8.733333,0.000845
8.766667,0.000845
8.8,0.000845
8.833333,0.000845
8.866667,0.000845
8.9,0.000845
8.933333,0.000845
8.966667,0.000845
9,0.000845
9.033333,0.000845
9.066667,0.000845
9.1,0.000845
9.133333,0.000845
9.166667,0.000845
9.2,0.000845
9.233333,0.000845
9.266667,0.000845
9.3,0.000845
9.333333,0.000845
9.366667,0.000845
9.4,0.000845
9.433333,0.000845
9.466667,0.000845
9.5,0.000845
9.533333,0.000845
9.566667,0.000845
9.6,0.000845
9.633333,0.000845
9.666667,0.000845
9.7,0.000845
9.733333,0.000845
9.766667,0.000845
9.8,28.0926
9.833333,0.0015
9.866667,0.03822
9.9,0.0743675
9.933333,0.0070675
9.966667,0.0192325
10,0.01257
10.033333,0.01152
10.066667,0.0114275
10.1,0.0114125
10.133333,0.0114125
10.166667,0.0114125
10.2,0.0114125
10.233333,0.0114125
10.266667,0.0114125
10.3,0.0114125
10.333333,0.0114125
10.366667,0.0114125
10.4,0.0114125
10.433333,0.0114125
10.466667,0.0114125
10.5,0.0114125
10.533333,0.0114125
10.566667,0.0114125
10.6,0.0114125
10.633333,0.0114125
10.666667,0.0114125
10.7,0.0114125
10.733333,0.0114125
10.766667,0.0114125
10.8,0.0114125
10.833333,0.0114125
10.866667,0.0114125
10.9,0.0114125
10.933333,10.4051
10.966667,0.009565
11,0.00717
11.033333,0.0067225
11.066667,0.006675
11.1,0.006665
11.133333,0.006665
11.166667,0.006665
11.2,0.006665
11.233333,0.006665
11.266667,0.006665
11.3,0.006665
11.333333,0.006665
11.366667,0.006665
11.4,0.006665
11.433333,0.006665
11.466667,0.006665
11.5,0.006665
11.533333,0.006665
11.566667,0.006665
11.6,0.006665
11.633333,0.006665
11.666667,0.006665
11.7,0.006665
11.733333,0.006665
11.766667,0.006665
11.8,0.006665
11.833333,0.006665
11.866667,15.7362
11.9,0.004255
11.933333,0.002005
11.966667,0.00161
12,0.001525
12.033333,0.001525
12.066667,0.001525
12.1,0.001525
12.133333,0.001525
12.166667,0.001525
12.2,0.001525
12.233333,0.001525
12.266667,0.001525
12.3,0.001525
12.333333,0.001525
12.366667,0.001525
12.4,0.001525
12.433333,0.001525
12.466667,0.001525
12.5,0.001525
12.533333,0.001525
12.566667,0.001525
12.6,0.001525
12.633333,0.001525
12.666667,0.001525
12.7,0.001525
12.733333,0.001525
12.766667,0.001525
12.8,0.001525
12.833333,0.001525
12.866667,0.001525
12.9,0.001525
12.933333,0.001525
12.966667,0.001525
13,0.001525
13.033333,0.001525
13.066667,0.001525
13.1,0.001525
13.133333,0.001525
13.166667,0.001525
13.2,0.001525
13.233333,0.001525
13.266667,0.001525
13.3,0.001525
13.333333,0.001525
13.366667,0.001525
13.4,0.001525
13.433333,0.001525
13.466667,0.001525
13.5,0.001525
13.533333,0.001525
13.566667,0.001525
13.6,0.001525
13.633333,0.001525
13.666667,0.001525
13.7,0.001525
13.733333,0.001525
13.766667,0.001525
13.8,0.001525
13.833333,0.001525
13.866667,0.001525
13.9,0.001525
13.933333,0.001525
13.966667,0.001525
14,0.001525
14.033333,0.001525
14.066667,0.001525
14.1,0.001525
14.133333,0.001525
14.166667,0.001525
14.2,0.001525
14.233333,0.001525
14.266667,0.001525
14.3,0.001525
14.333333,0.001525
14.366667,0.001525
14.4,0.001525
14.433333,0.001525
14.466667,0.001525
14.5,0.001525
14.533333,0.001525
14.566667,0.001525
14.6,0.001525
14.633333,0.001525
14.666667,0.001525
14.7,0.001525
14.733333,0.001525
14.766667,0.001525
14.8,0.001525
14.833333,0.001525
14.866667,0.001525
14.9,0.001525
14.933333,0.001525
14.966667,0.001525
15,0.001525
15.033333,0.001525
15.066667,0.001525
15.1,0.001525
15.133333,0.001525
15.166667,0.001525
15.2,0.001525
15.233333,19.5351
15.266667,0.0042175
15.3,0.00013
15.333333,0.0017925
15.366667,0.0011025
15.4,0.0005475
15.433333,0.000455
15.466667,0.000435
15.5,0.000435
15.533333,0.000435
15.566667,0.000435
15.6,0.000435
15.633333,0.000435
15.666667,0.000435
15.7,0.000435
15.733333,0.000435
15.766667,0.000435
15.8,0.000435
15.833333,0.000435
15.866667,0.000435
15.9,0.000435
15.933333,0.000435
15.966667,0.000435
16,0.012315
16.033333,0.0006325
16.066667,0.0001475
16.1,9
16.133333,9
16.166667,9
16.2,9
16.233333,9
16.266667,9
16.3,9
16.333333,9
16.366667,9
16.4,9
16.433333,9
16.466667,9
16.5,9
16.533333,9
16.566667,9
16.6,9
16.633333,9
16.666667,9
16.7,9
16.733333,9
16.766667,9
16.8,9
16.833333,9
16.866667,9
16.9,9
16.933333,9
16.966667,9
17,9
17.033333,6.33382
17.066667,0
17.1,0
17.133333,0
17.166667,0
17.2,0
17.233333,0
17.266667,0
17.3,0
17.333333,0
17.366667,0
17.4,0
17.433333,0
17.466667,0
17.5,0
17.533333,0
17.566667,0
17.6,0
17.633333,0
17.666667,0
17.7,0
17.733333,0
17.766667,0
17.8,0
17.833333,0
17.866667,0
17.9,0
17.933333,0
17.966667,0
18,0
18.033333,0
18.066667,0
18.1,0
18.133333,0
18.166667,0
18.2,0
18.233333,0
18.266667,0
18.3,0
18.333333,0
18.366667,0
18.4,0
18.433333,0
18.466667,1.5
18.5,0.000465
18.533333,0.0023625
18.566667,0.0225775
18.6,2.5
18.633333,0.0289375
18.666667,0.406678
18.7,0.807652
18.733333,0.979718
18.766667,0.674693
18.8,0.806645
18.833333,0.439485
18.866667,0.35088
18.9,0.447078
18.933333,0.483287
18.966667,0.48576
19,0.509193
19.033333,0.497648
19.066667,0.288795
19.1,0.889888
19.133333,0.740265
19.166667,0.478115
19.2,0.272405
19.233333,0.625973
19.266667,0.501985
19.3,0.460125
19.333333,0.34384
19.366667,0.12864
19.4,0.00047
19.433333,0.00047
19.466667,0.00047
19.5,0.00047
19.533333,0.00047
19.566667,0.00047
19.6,0.00047
19.633333,0.00047
19.666667,0.00047
19.7,0.00047
19.733333,0.00047
19.766667,0.00047
19.8,0.00047
19.833333,0.00047
19.866667,0.00047
19.9,0.00047
19.933333,0.00047
19.966667,0.00047
20,0.00047
20.033333,0.00047
20.066667,0.00047
20.1,0.00047
20.133333,0.00047
20.166667,0.00047
20.2,0.00047
20.233333,0.00047
20.266667,0.00047
20.3,0.00047
20.333333,0.00047
20.366667,0.00047
20.4,0.00047
20.433333,0.00047
20.466667,0.00047
20.5,0.00047
20.533333,0.00047
20.566667,0.00047
20.6,0.00047
20.633333,0.00047
20.666667,0.00047
20.7,0.00047
20.733333,0.00047
20.766667,0.00047
20.8,0.00047
20.833333,0.00047
20.866667,0.00047
20.9,0.00047
20.933333,0.00047
20.966667,0.00047
21,0.00047
21.033333,0.00047
21.066667,0.00047
21.1,0.00047
21.133333,0.00047
21.166667,0.00047
21.2,0.00047
21.233333,0.00047
21.266667,0.00047
21.3,0.00047
21.333333,0.00047
21.366667,0.00047
21.4,0.00047
21.433333,0.00047
21.466667,0.00047
21.5,0.00047
21.533333,87.6451
21.566667,0.00232
21.6,0.02855
21.633333,0.0711025
21.666667,0.0013325
21.7,0.0268475
21.733333,0.011555
21.766667,0.009375
21.8,0.0087
21.833333,0.00869
21.866667,0.00868
21.9,0.00869
21.933333,0.00868
21.966667,0.00869
22,0.00868
22.033333,0.00869
22.066667,0.00868
22.1,0.00869
22.133333,0.00868
22.166667,0.00869
22.2,0.00868
22.233333,0.00869
22.266667,0.00868
22.3,0.00869
22.333333,0.00868
22.366667,0.00869
22.4,0.00868
22.433333,0.00869
22.466667,0.00868
22.5,0.00869
22.533333,0.00868
22.566667,0.00869
22.6,0.00868
22.633333,0.849893
22.666667,0.841028
22.7,0.848422
22.733333,0.845248
22.766667,0.833075
22.8,0.842773
22.833333,0.84269
22.866667,0.840102
22.9,0.84004
22.933333,0.840625
22.966667,0.839618
23,0.836372
23.033333,0.83622
23.066667,0.838215
23.1,0.834545
23.133333,0.83573
23.166667,0.838255
23.2,0.83521
23.233333,1.46111
23.266667,7.8537
23.3,7.44251
23.333333,5.92875
23.366667,3.48683
23.4,2.35166
23.433333,1.50792
23.466667,1.46186
23.5,2.12645
23.533333,2.73095
23.566667,3.30531
23.6,2.16021
23.633333,0.10508
23.666667,0.270735
23.7,0.00771
23.733333,0.0438925
23.766667,0.136745
23.8,0.00623
23.833333,0.05647
23.866667,0.026155
23.9,0.0205
23.933333,0.0201825
23.966667,0.0143325
24,0.277905
24.033333,0.0110425
24.066667,0.00302
24.1,0.0022975
24.133333,0.002105
24.166667,0.002105
24.2,0.002105
24.233333,0.002105
24.266667,0.002105
24.3,0.002105
24.333333,0.002105
24.366667,0.002105
24.4,0.002105
24.433333,0.002105
24.466667,0.002105
24.5,0.002105
24.533333,0.002105
24.566667,0.002105
24.6,0.002105
24.633333,0.002105
24.666667,0.002105
24.7,0.002105
24.733333,0.002105
24.766667,0.002105
24.8,0.002105
24.833333,0.002105
24.866667,0.002105
24.9,0.002105
24.933333,0.002105
24.966667,0.002105
25,0.002105
25.033333,0.002105
25.066667,0.002105
25.1,0.002105
25.133333,0.002105
25.166667,0.002105
25.2,0.002105
25.233333,0.002105
25.266667,0.002105
25.3,0.002105
25.333333,0.002105
25.366667,0.002105
25.4,0.002105
25.433333,0.002105
25.466667,0.002105
25.5,0.002105
25.533333,0.002105
25.566667,0.002105
25.6,0.002105
25.633333,0.002105
25.666667,0.002105
25.7,0.002105
25.733333,0.002105
25.766667,0.002105
25.8,0.002105
25.833333,0.002105
25.866667,0.002105
25.9,0.002105
25.933333,0.002105
25.966667,0.002105
26,0.002105
26.033333,0.002105
26.066667,0.002105
26.1,0.002105
26.133333,0.002105
26.166667,0.002105
26.2,0.002105
26.233333,0.002105
26.266667,0.002105
26.3,0.002105
26.333333,0.002105
26.366667,0.002105
26.4,0.002105
26.433333,0.002105
26.466667,0.002105
26.5,0.002105
26.533333,0.002105
26.566667,0.002105
26.6,0.002105
26.633333,0.002105
26.666667,0.002105
26.7,0.002105
26.733333,61.4936
26.766667,0.07423
26.8,0.0805325
26.833333,0.015165
26.866667,0.0037075
26.9,0.00097
26.933333,0.0006075
26.966667,0.0005675
27,0.00053
27.033333,0.00051
27.066667,0.00051
27.1,0.00051
27.133333,0.00051
27.166667,0.00051
27.2,0.00051
27.233333,0.00051
27.266667,0.00051
27.3,0.00051
27.333333,0.00051
27.366667,0.00051
27.4,0.00051
27.433333,0.00051
27.466667,0.00051
27.5,0.00051
27.533333,0.00051
27.566667,0.00051
27.6,0.00051
27.633333,0.00051
27.666667,0.00051
27.7,0.00051
27.733333,0.0510975
27.766667,0.003485
27.8,0.0008
27.833333,0.0004425
27.866667,0.00041
27.9,0.00041
27.933333,0.00041
27.966667,0.00041
28,0.00041
28.033333,0.00041
28.066667,0.00041
28.1,0.00041
28.133333,0.00041
28.166667,0.00041
28.2,0.00041
28.233333,0.00041
28.266667,0.00041
28.3,0.00041
28.333333,0.00041
28.366667,0.00041
28.4,0.00041
28.433333,0.00041
28.466667,0.00041
28.5,0.00041
28.533333,0.00041
28.566667,0.00041
28.6,0.00041
28.633333,0.00041
28.666667,0.00041
28.7,0.00041
28.733333,0.00083
28.766667,0.0007175
28.8,0.00047
28.833333,0.000425
28.866667,0.00042
28.9,0.00041
28.933333,0.00041
28.966667,0.00041
29,0.00041
29.033333,0.00041
29.066667,0.00041
29.1,0.00041
29.133333,0.00041
29.166667,0.00041
29.2,0.00041
29.233333,0.00041
29.266667,0.00041
29.3,0.00041
29.333333,0.00041
29.366667,0.00041
29.4,0.00041
29.433333,0.00041
29.466667,0.00041
29.5,0.00041
29.533333,0.00041
29.566667,0.00041
29.6,0.00041
29.633333,0.00041
29.666667,0.00041
29.7,0.00382
29.733333,0.10021
29.766667,0.776155
29.8,2.21062
29.833333,5.29728
29.866667,8.32342
29.9,10.3702
29.933333,11.2295
29.966667,11.3077
30,11.8094
30.033333,11.7979
30.066667,10.9627
30.1,9.67798
30.133333,8.26483
30.166667,3.80272
30.2,6.12321
30.233333,4.79533
30.266667,3.55967
30.3,2.38763
30.333333,1.29015
30.366667,0.211762
30.4,0.0108025
30.433333,0.0022375
30.466667,0.0008725
30.5,0.000705
30.533333,0.00069
30.566667,0.00068
30.6,0.01307
30.633333,0.00076
30.666667,0.00068
30.7,0.00068
30.733333,0.09523
30.766667,0.0078175
30.8,0.003735
30.833333,0.001165
30.866667,0.0010275
30.9,6.16399
30.933333,8.50233
30.966667,6.2477
31,3.84738
31.033333,1.97649
31.066667,0.552335
31.1,64.3044
31.133333,7.64887
31.166667,2.64088
31.2,3.08871
31.233333,1.61224
31.266667,0.626873
31.3,0.719487
31.333333,0.819817
31.366667,0.79721
31.4,0.707392
31.433333,0.61593
31.466667,0.521552
31.5,0.456408
31.533333,0.381705
31.566667,0.314825
31.6,0.267083
31.633333,0.20343
31.666667,0.0755775
31.7,0.13427
31.733333,0.177882
31.766667,0.0447925
31.8,0.005555
31.833333,0.001485
31.866667,0.00079
31.9,0.00074
31.933333,0.00074
31.966667,0.00074
32,0.0264925
32.033333,0.000935
32.066667,0.000295
32.1,0.00026
32.133333,0.00026
32.166667,0.00881
32.2,0.00063
32.233333,0.00034
32.266667,0.00026
32.3,0.00026
32.333333,0.00026
32.366667,0.0126225
32.4,0.000365
32.433333,0.0002675
32.466667,0.00026
32.5,0.00026
32.533333,0.00026
32.566667,0.00026
32.6,0.00026
32.633333,0.00026
32.666667,0.00026
32.7,0.291397
32.733333,1.71253
32.766667,3.58484
32.8,4.93832
32.833333,6.30694
32.866667,6.8283
32.9,6.96724
32.933333,7.84101
32.966667,8.64607
33,7.85569
33.033333,6.10239
33.066667,4.8448
33.1,4.3921
33.133333,3.51211
33.166667,2.1898
33.2,1.39798
33.233333,0.846638
33.266667,0.490412
33.3,0.222385
33.333333,0.0657025
33.366667,0.00448
33.4,0.22176
33.433333,1.5968
33.466667,2.23597
33.5,2.40277
33.533333,2.80428
33.566667,2.37719
33.6,13.5777
33.633333,5.51072
33.666667,2.82052
33.7,4.54638
33.733333,4.13818
33.766667,3.0915
33.8,2.20943
33.833333,1.87274
33.866667,1.74916
33.9,1.6279
33.933333,1.34932
33.966667,1.20933
34,1.01222
34.033333,0.83467
34.066667,0.681985
34.1,0.558392
34.133333,0.46293
34.166667,0.20079
34.2,0.326565
34.233333,0.242757
34.266667,0.16419
34.3,0.0891875
34.333333,0.0355575
34.366667,0.195603
34.4,0.231272
34.433333,0.253585
34.466667,0.412662
34.5,0.478948
34.533333,0.32755
34.566667,0.189985
34.6,0.103655
34.633333,0.0253225
34.666667,0.0806175
34.7,0.41451
34.733333,0.614663
34.766667,0.524378
34.8,0.35192
34.833333,0.165532
34.866667,0.03871
34.9,0.138183
34.933333,0.292815
34.966667,0.292135
35,0.19772
35.033333,0.107805
35.066667,0.0437825
35.1,0.0027075
35.133333,0.0016
35.166667,0.0012425
35.2,0.0012425
35.233333,0.00117
35.266667,0.118358
35.3,1.01628
35.333333,1.89349
35.366667,1.90858
35.4,1.31685
35.433333,0.911343
35.466667,0.55344
35.5,0.570682
35.533333,2.58864
35.566667,6.25858
35.6,5.61326
35.633333,3.61185
35.666667,1.32999
35.7,1.914
35.733333,1.21863
35.766667,0.834708
35.8,0.46127
35.833333,0.120885
35.866667,2.17811
35.9,6.38536
35.933333,9.90036
35.966667,11.1381
36,9.78131
36.033333,8.65447
36.066667,8.08773
36.1,6.36673
36.133333,5.51885
36.166667,3.40584
36.2,3.55823
36.233333,2.06662
36.266667,1.33831
36.3,0.923085
36.333333,0.594697
36.366667,0.416455
36.4,0.201547
36.433333,0.071555
36.466667,0.02351
36.5,0.005025
36.533333,0.0008625
36.566667,0.0007625
36.6,0.0006975
36.633333,0.0007575
36.666667,0.00071
36.7,0.0007275
36.733333,0.00877
36.766667,0.0015925
36.8,0.0007325
36.833333,0.000505
36.866667,0.000455
36.9,0.0004875
36.933333,0.0004325
36.966667,0.00045
37,0.000455
37.033333,0.000485
37.066667,0.0004125
37.1,0.0004725
37.133333,0.0004425
37.166667,0.0004725
37.2,0.00041
37.233333,0.0004625
37.266667,0.00043
37.3,0.0004675
37.333333,0.0004175
37.366667,0.00047
37.4,0.000435
37.433333,0.000485
37.466667,0.0004
37.5,0.00045
37.533333,0.000455
37.566667,0.00048
37.6,0.000425
37.633333,0.0004775
37.666667,0.000445
37.7,0.000475
37.733333,0.0007175
37.766667,0.000605
37.8,0.000565
37.833333,0.0004625
37.866667,0.0004725
37.9,0.000485
37.933333,0.0004575
37.966667,0.000475
38,0.0004775
38.033333,0.000475
38.066667,0.0004325
38.1,0.0004675
38.133333,0.00045
38.166667,0.0004775
38.2,0.0004425
38.233333,0.000475
38.266667,0.00047
38.3,0.000495
38.333333,16.3537
38.366667,0.000315
38.4,6.75
38.433333,6.5
38.466667,0
38.5,0
38.533333,0
38.566667,0
38.6,0
38.633333,0
38.666667,0
38.7,0
38.733333,0
38.766667,0
38.8,0.17525
38.833333,0.380107
38.866667,0.380607
38.9,0.380902
38.933333,0.38101
38.966667,0.38109
39,0.381138
39.033333,0.381165
39.066667,0.381173
39.1,0.2585
39.133333,0
39.166667,0
39.2,0
39.233333,0
39.266667,0
39.3,0
39.333333,0
39.366667,0.149425
39.4,0.150295
39.433333,0.1515
39.466667,0.194917
39.5,0.151255
39.533333,0.151155
39.566667,0.19619
39.6,0.194222
39.633333,0.154943
39.666667,0.196933
39.7,0.196687
39.733333,0.19888
39.766667,0.197247
39.8,0.19918
39.833333,0.24285
39.866667,0.241207
39.9,0.202445
39.933333,0.28493
39.966667,0.247012
40,0.250688
40.033333,0.289067
40.066667,0.332703
40.1,0.33537
40.133333,0.338137
40.166667,0.381887
40.2,0.42818
40.233333,0.516857
40.266667,0.606117
40.3,0.825828
40.333333,2.28158
40.366667,0.00163
40.4,0.00054
40.433333,0.000315
40.466667,0.000265
40.5,0.000265
40.533333,0.000265
40.566667,0.000265
40.6,0.000265
40.633333,0.000265
40.666667,0.000265
40.7,0.000265
40.733333,0.000265
40.766667,0.000265
40.8,0.000265
40.833333,0.25985
40.866667,0.1117
40.9,0.0003075
40.933333,0.000265
40.966667,0.000265
41,0.000265
41.033333,0.000265
41.066667,0.000265
41.1,0.000265
41.133333,0.004325
41.166667,0.0611075
41.2,0.0939
41.233333,0.0002825
41.266667,0.000275
41.3,0.000275
41.333333,0.000275
41.366667,0.000275
41.4,0.000275
41.433333,0.000275
41.466667,0.000275
41.5,0.000275
41.533333,0.000275
41.566667,0.000275
41.6,0.000275
41.633333,0.000275
41.666667,0.000275
41.7,0.000275
41.733333,0.000275
41.766667,0.000275
41.8,0.000275
41.833333,0.000275
41.866667,0.000275
41.9,0.000275
41.933333,0.000275
41.966667,0.000275
42,0.000275
42.033333,0.000275
42.066667,0.000275
42.1,0.000275
42.133333,0.000275
42.166667,0.000275
42.2,0.000275
42.233333,0.000275
42.266667,0.000275
42.3,0.000275
42.333333,0.000275
42.366667,0.000275
42.4,0.000275
42.433333,0.000275
42.466667,0.000275
42.5,0.000275
42.533333,0.000275
42.566667,0.000275
42.6,0.000275
42.633333,0.000275
42.666667,0.000275
42.7,0.000275
42.733333,0.000275
42.766667,0.000275
42.8,0.000275
42.833333,0.000275
42.866667,0.000275
42.9,0.000275
42.933333,0.000275
42.966667,0.000275
43,0.000275
43.033333,0.000275
43.066667,185.293
43.1,0
43.133333,0
43.166667,0
43.2,0
43.233333,0
43.266667,0
43.3,0
43.333333,0
43.366667,0
43.4,0
43.433333,0
43.466667,0
43.5,0
43.533333,0
43.566667,0
43.6,0
43.633333,0
43.666667,0
43.7,0
43.733333,0
43.766667,0
43.8,0
43.833333,0
43.866667,0
43.9,0
43.933333,0
43.966667,0
44,0
44.033333,0
44.066667,0
44.1,0
44.133333,0
44.166667,0
44.2,0
44.233333,0
44.266667,0
44.3,0
44.333333,0
44.366667,0
44.4,0
44.433333,0
44.466667,0
44.5,0
44.533333,0.252433
44.566667,0.24495
44.6,0.486918
44.633333,0.37599
44.666667,0.44006
44.7,0.29088
44.733333,0.328675
44.766667,0.27967
44.8,0.387263
44.833333,0.372638
44.866667,0.522047
44.9,0.33024
44.933333,0.358142
44.966667,0.338303
45,0.310335
45.033333,0.38208
45.066667,0.401917
45.1,0.306195
45.133333,0.22913
45.166667,0.316138
45.2,0.38459
45.233333,0.286913
45.266667,0.304995
45.3,0.22321
45.333333,0.240063
45.366667,0.44671
45.4,0.463228
45.433333,0.35713
45.466667,0.0194875
45.5,0.002375
45.533333,0.00218
45.566667,0.002175
45.6,0.002165
45.633333,0.002175
45.666667,0.002165
45.7,0.002175
45.733333,0.002165
45.766667,0.002175
45.8,0.002165
45.833333,0.002175
45.866667,0.002165
45.9,0.002175
45.933333,0.002165
45.966667,0.002175
46,0.002165
46.033333,0.002175
46.066667,0.002165
46.1,0.002175
46.133333,0.002165
46.166667,0.002175
46.2,0.002165
46.233333,0.002175
46.266667,0.002165
46.3,0.002175
46.333333,0.002165
46.366667,0.002175
46.4,0.002165
46.433333,0.002175
46.466667,0.002165
46.5,0.002175
46.533333,0.002165
46.566667,0.002175
46.6,0.002165
46.633333,0.002175
46.666667,0.002165
46.7,0.002175
46.733333,0.002165
46.766667,0.002175
46.8,0.002165
46.833333,0.002175
46.866667,0.002165
46.9,0.002175
46.933333,0.002165
46.966667,0.002175
47,0.002165
47.033333,0.002175
47.066667,0.002165
47.1,0.002175
47.133333,0.002165
47.166667,0.002175
47.2,0.002165
47.233333,0.002175
47.266667,0.002165
47.3,0.002175
47.333333,0.002165
47.366667,0.002175
47.4,0.002165
47.433333,0.002175
47.466667,0.002165
47.5,0.002175
47.533333,0.002165
47.566667,0.002175
47.6,0.002165
47.633333,0.002175
47.666667,0.002165
47.7,0.002175
47.733333,0.002165
47.766667,0.002175
47.8,0.002165
47.833333,0.002175
47.866667,0.002165
47.9,0.002175
47.933333,0.002165
47.966667,0.002175
48,0.0656675
48.033333,0.0030075
48.066667,0.000875
48.1,0.000685
48.133333,0.00065
48.166667,0.00065
48.2,0.00065
48.233333,0.00065
48.266667,0.00065
48.3,0.00065
48.333333,0.00065
48.366667,0.00065
48.4,0.00065
48.433333,0.00065
48.466667,0.00065
48.5,0.00065
48.533333,0.00065
48.566667,0.00065
48.6,0.00065
48.633333,0.00065
48.666667,0.00065
48.7,0.00065
48.733333,0.00065
48.766667,0.00065
48.8,0.00065
48.833333,0.00065
48.866667,0.00065
48.9,0.00065
48.933333,0.00065
48.966667,0.00065
49,0.00065
49.033333,0.00065
49.066667,0.00065
49.1,0.00065
49.133333,0.00065
49.166667,0.00065
49.2,0.00065
49.233333,0.00065
49.266667,0.00065
49.3,0.00065
49.333333,0.00065
49.366667,0.00065
49.4,0.00065
49.433333,0.00065
49.466667,0.00065
49.5,0.00065
49.533333,0.00065
49.566667,0.00065
49.6,0.00065
49.633333,0.00065
49.666667,0.00065
49.7,0.00065
49.733333,0.00065
49.766667,0.00065
49.8,0.00065
49.833333,0.00065
49.866667,0.00065
49.9,0.00065
49.933333,0.00065
49.966667,0.00065
50,0.00065
50.033333,0.00065
50.066667,0.00065
50.1,0.00065
50.133333,0.00065
50.166667,0.00065
50.2,0.00065
50.233333,0.00065
50.266667,0.00065
50.3,0.00065
