t,scene_score
12.1,0.000000
12.133333,0.000000
12.166667,0.000000
12.2,0.000000
12.233333,0.000000
12.266667,0.000000
12.3,0.000000
12.333333,0.003712
12.366667,0.000028
12.4,0.000005
12.433333,0.000000
12.466667,0.000000
12.5,0.000000
12.533333,0.000000
12.566667,0.000000
12.6,0.000000
12.633333,0.000000
12.666667,0.000000
12.7,0.000000
12.733333,0.000000
12.766667,0.060803
12.8,0.002071
12.833333,0.002152
12.866667,0.002586
12.9,0.002208
12.933333,0.002068
12.966667,0.001868
13,0.001673
13.033333,0.001265
13.066667,0.000863
13.1,0.000353
13.133333,0.000082
13.166667,0.000443
13.2,0.000820
13.233333,0.000596
13.266667,0.000104
13.3,0.001043
13.333333,0.001419
13.366667,0.002002
13.4,0.000167
13.433333,0.000494
13.466667,0.000162
13.5,0.000146
13.533333,0.000068
13.566667,0.000014
13.6,0.000004
13.633333,0.000000
13.666667,1.000000
13.7,0.000019
13.733333,0.000323
13.766667,0.000491
13.8,0.000017
13.833333,0.000296
13.866667,0.000137
13.9,0.000027
13.933333,0.000010
13.966667,0.000001
14,0.000000
14.033333,0.000000
14.066667,0.000000
14.1,0.000000
14.133333,0.000000
14.166667,0.000000
14.2,0.000000
14.233333,0.000000
14.266667,0.000000
14.3,0.000000
14.333333,0.000000
14.366667,0.000000
14.4,0.000000
14.433333,0.000000
14.466667,0.000000
14.5,0.000000
14.533333,0.000000
14.566667,0.000000
14.6,0.000000
14.633333,0.000000
14.666667,0.000000
14.7,0.000000
14.733333,0.000000
14.766667,0.000000
14.8,0.000000
14.833333,0.000000
14.866667,0.000000
14.9,0.000000
14.933333,0.000000
14.966667,0.000000
15,0.000000
15.033333,0.000000
15.066667,0.000000
15.1,0.000000
15.133333,0.000000
15.166667,0.000000
15.2,0.000000
15.233333,0.000000
15.266667,0.000000
15.3,0.000000
15.333333,0.000000
15.366667,0.000000
15.4,0.000000
15.433333,0.000000
15.466667,0.000000
15.5,0.000000
15.533333,1.000000
15.566667,0.016459
15.6,0.001110
15.633333,0.005349
15.666667,0.000542
15.7,0.026132
15.733333,0.005921
15.766667,0.006020
15.8,0.004975
15.833333,0.000443
15.866667,0.000589
15.9,0.039786
15.933333,0.009339
15.966667,0.001441
16,0.007218
16.033333,0.004317
16.066667,0.001097
16.1,0.037146
16.133333,0.001271
16.166667,0.004108
16.2,0.005682
16.233333,0.005206
16.266667,0.000689
16.3,0.019794
16.333333,0.001054
16.366667,0.001593
16.4,0.002192
16.433333,0.000173
16.466667,0.000593
16.5,0.017073
16.533333,0.000832
16.566667,0.007602
16.6,0.005495
16.633333,0.002916
16.666667,0.000731
16.7,0.039845
16.733333,0.002133
16.766667,0.012343
16.8,0.005030
16.833333,0.005074
16.866667,0.001664
16.9,0.016939
16.933333,0.005712
16.966667,0.003012
17,0.005972
17.033333,0.005581
17.066667,0.000776
17.1,0.039117
17.133333,0.004671
17.166667,0.022677
17.2,0.025537
17.233333,0.000785
17.266667,0.002099
17.3,0.021917
17.333333,0.003570
17.366667,0.004133
17.4,0.000105
17.433333,0.002960
17.466667,0.000745
17.5,0.019245
17.533333,0.005310
17.566667,0.003607
17.6,0.008195
17.633333,0.000512
17.666667,0.000207
17.7,0.017054
17.733333,0.003680
17.766667,0.000320
17.8,0.009840
17.833333,0.003937
17.866667,0.000740
17.9,0.024311
17.933333,0.006388
17.966667,0.005641
18,0.009717
18.033333,0.005367
18.066667,0.000749
18.1,0.039460
18.133333,0.004516
18.166667,0.001563
18.2,0.003107
18.233333,0.003220
18.266667,0.000240
18.3,0.041935
18.333333,0.001145
18.366667,0.001244
18.4,0.002909
18.433333,0.003374
18.466667,0.000228
18.5,0.030725
18.533333,0.004035
18.566667,0.565385
18.6,0.000006
18.633333,0.001000
18.666667,0.000052
18.7,0.000213
18.733333,0.010222
18.766667,0.000930
18.8,0.000379
18.833333,0.000101
18.866667,0.000137
18.9,0.000176
18.933333,0.015271
18.966667,0.001061
19,0.000043
19.033333,0.000998
19.066667,0.001048
19.1,0.000608
19.133333,0.000118
19.166667,0.000200
19.2,0.000028
19.233333,0.000646
19.266667,0.000148
19.3,0.000156
19.333333,0.001149
19.366667,0.007241
19.4,0.000045
19.433333,0.010766
19.466667,0.003873
19.5,0.001100
19.533333,0.001270
19.566667,0.000811
19.6,0.000151
19.633333,0.002176
19.666667,0.001002
19.7,0.000182
19.733333,0.000951
19.766667,0.000903
19.8,0.000032
19.833333,0.001316
19.866667,0.000028
19.9,0.000133
19.933333,0.016528
19.966667,0.001847
20,0.000039
20.033333,0.008217
20.066667,0.003620
20.1,0.001336
20.133333,0.002360
20.166667,0.012851
20.2,0.000113
20.233333,0.001121
20.266667,0.008577
20.3,0.003151
20.333333,0.001671
20.366667,0.000082
20.4,0.000034
20.433333,0.001355
20.466667,0.000500
20.5,0.017124
20.533333,0.002495
20.566667,0.000633
20.6,0.000045
20.633333,0.001599
20.666667,0.007795
20.7,0.003226
20.733333,0.001306
20.766667,0.003621
20.8,0.000053
20.833333,0.002367
20.866667,0.000555
20.9,0.033438
20.933333,0.001854
20.966667,0.001421
21,0.000019
21.033333,0.003322
21.066667,0.001199
21.1,0.000128
21.133333,0.015928
21.166667,0.005526
21.2,0.000053
21.233333,0.011615
21.266667,0.003262
21.3,0.000480
21.333333,0.000291
21.366667,0.000126
21.4,0.000034
21.433333,0.003239
21.466667,0.000519
21.5,0.001568
21.533333,0.019415
21.566667,0.005825
21.6,0.000055
21.633333,0.008345
21.666667,0.002333
21.7,0.001111
21.733333,0.001013
21.766667,0.000061
21.8,0.000030
21.833333,0.002523
21.866667,0.000422
21.9,0.000047
21.933333,0.002504
21.966667,0.007655
22,0.000137
22.033333,0.025039
22.066667,0.003132
22.1,0.000315
22.133333,0.000703
22.166667,0.002266
22.2,0.000054
22.233333,0.003743
22.266667,0.000936
22.3,0.001052
22.333333,0.000432
22.366667,0.006428
22.4,0.000055
22.433333,0.005212
22.466667,0.002585
22.5,0.000002
22.533333,0.000084
22.566667,0.010356
22.6,0.000133
22.633333,0.019833
22.666667,0.003578
22.7,0.003416
22.733333,0.002879
22.766667,0.003417
22.8,0.000093
22.833333,0.007755
22.866667,0.002011
22.9,0.001854
22.933333,0.001090
22.966667,0.003452
23,0.000080
23.033333,0.020249
23.066667,0.008650
23.1,0.002436
23.133333,0.001150
23.166667,1.000000
23.2,0.129582
23.233333,0.000119
23.266667,0.161899
23.3,0.035063
23.333333,0.000556
23.366667,0.000146
23.4,0.129539
23.433333,0.048469
23.466667,0.016951
23.5,0.000072
23.533333,0.074947
23.566667,0.000084
23.6,0.028947
23.633333,0.103728
23.666667,0.000015
23.7,0.000214
23.733333,0.027268
23.766667,0.005048
23.8,0.000108
23.833333,0.000013
23.866667,0.000171
23.9,0.052760
23.933333,0.149598
23.966667,0.082880
24,0.001272
24.033333,0.036914
24.066667,0.000126
24.1,0.120424
24.133333,0.040100
24.166667,0.000020
24.2,0.000210
24.233333,0.035606
24.266667,0.072241
24.3,0.034295
24.333333,0.000057
24.366667,0.000009
24.4,0.000004
24.433333,0.079188
24.466667,0.057577
24.5,0.000153
24.533333,0.031189
24.566667,0.000442
24.6,0.138710
24.633333,0.000363
24.666667,0.000037
24.7,0.000256
24.733333,0.051152
24.766667,0.000093
24.8,0.000003
24.833333,0.000037
24.866667,0.139779
24.9,0.039072
24.933333,0.000056
24.966667,0.000179
25,0.000039
25.033333,0.004215
25.066667,0.000078
25.1,0.000010
25.133333,0.000005
25.166667,0.000030
25.2,0.286105
25.233333,0.004253
25.266667,0.000183
25.3,0.117628
25.333333,0.000112
25.366667,0.000003
25.4,0.130797
25.433333,0.062600
25.466667,0.000103
25.5,0.000104
25.533333,0.000085
25.566667,0.000003
25.6,0.000038
25.633333,0.049202
25.666667,0.000055
25.7,0.000044
25.733333,0.146046
25.766667,0.000173
25.8,0.060621
25.833333,0.000145
25.866667,0.092362
25.9,0.036754
25.933333,0.000059
25.966667,0.000132
26,0.000048
26.033333,0.160320
26.066667,0.000148
26.1,0.048818
26.133333,0.019501
26.166667,0.000055
26.2,0.117328
26.233333,0.000078
26.266667,0.000004
26.3,0.137281
26.333333,0.000022
26.366667,0.112075
26.4,0.000067
26.433333,0.000182
26.466667,0.905189
26.5,0.000002
26.533333,0.000073
26.566667,0.000017
26.6,0.000128
26.633333,0.000038
26.666667,0.000012
26.7,0.000002
26.733333,0.000000
26.766667,0.000000
26.8,0.000000
26.833333,0.000000
26.866667,0.000000
26.9,0.000000
26.933333,0.000000
26.966667,0.000000
27,0.000000
27.033333,0.103935
27.066667,0.000039
27.1,0.000014
27.133333,0.000002
27.166667,0.000000
27.2,0.000000
27.233333,0.000000
27.266667,0.000000
27.3,0.000000
27.333333,0.000000
27.366667,0.000000
27.4,0.000000
27.433333,0.000000
27.466667,0.000000
27.5,0.000000
27.533333,0.000000
27.566667,0.000000
27.6,0.000000
27.633333,0.000000
27.666667,0.000000
27.7,0.000000
27.733333,0.000000
27.766667,0.000000
27.8,0.000000
27.833333,0.000000
27.866667,0.000000
27.9,0.000000
27.933333,0.000000
27.966667,0.000000
28,0.000000
28.033333,0.000000
28.066667,0.000000
28.1,0.000000
28.133333,0.000000
28.166667,0.000000
28.2,0.139889
28.233333,0.053356
28.266667,0.002999
28.3,0.000334
28.333333,0.002646
28.366667,0.003803
28.4,0.003177
28.433333,0.003500
28.466667,0.009630
28.5,0.007427
28.533333,0.003239
28.566667,0.003024
28.6,0.004588
28.633333,0.004227
28.666667,0.000062
28.7,0.000027
28.733333,0.000204
28.766667,0.000948
28.8,0.004629
28.833333,0.004510
28.866667,0.005318
28.9,0.007072
28.933333,0.005895
28.966667,0.006967
29,0.001599
29.033333,0.001555
29.066667,0.011881
29.1,0.010284
29.133333,0.004455
29.166667,0.003648
29.2,0.000436
29.233333,0.001568
29.266667,0.001164
29.3,0.002020
29.333333,0.003371
29.366667,0.003857
29.4,0.003272
29.433333,0.002474
29.466667,0.000868
29.5,0.000752
29.533333,1.000000
29.566667,0.000023
29.6,0.000006
29.633333,0.000003
29.666667,0.000000
29.7,0.000000
29.733333,0.000000
29.766667,0.000000
29.8,0.000000
29.833333,0.000000
29.866667,0.000000
29.9,0.000000
29.933333,0.000000
29.966667,0.000000
30,0.000000
30.033333,0.000000
30.066667,0.000000
30.1,0.000000
30.133333,0.000000
30.166667,0.000000
30.2,0.000000
30.233333,0.000000
30.266667,0.000000
30.3,0.000000
30.333333,0.000000
30.366667,0.000000
30.4,0.000000
30.433333,0.000000
30.466667,0.002977
30.5,0.001327
30.533333,0.000468
30.566667,0.000186
30.6,0.000169
30.633333,0.000059
30.666667,0.000076
30.7,0.000087
30.733333,0.000004
30.766667,0.000001
30.8,0.022435
30.833333,0.000014
30.866667,0.000005
30.9,0.000001
30.933333,0.000000
30.966667,0.000000
31,0.000000
31.033333,0.000000
31.066667,0.000000
31.1,0.000000
31.133333,0.000000
31.166667,0.000000
31.2,0.000000
31.233333,0.000000
31.266667,0.000000
31.3,0.000000
31.333333,0.000000
31.366667,0.000000
31.4,0.000000
31.433333,0.000000
31.466667,0.000000
31.5,0.000000
31.533333,0.000000
31.566667,0.000000
31.6,0.001106
31.633333,0.000621
31.666667,0.000352
31.7,0.000068
31.733333,0.001070
31.766667,0.001524
31.8,0.002037
31.833333,0.001055
31.866667,0.000035
31.9,0.000179
31.933333,0.001436
31.966667,0.000541
32,0.001345
32.033333,0.000709
32.066667,0.000186
32.1,0.000147
32.133333,0.000102
32.166667,0.000078
32.2,0.000048
32.233333,0.000276
32.266667,0.027183
32.3,0.000248
32.333333,0.000024
32.366667,0.026754
32.4,0.000787
32.433333,0.001054
32.466667,0.000551
32.5,0.000234
32.533333,0.001286
32.566667,0.000431
32.6,0.000365
32.633333,0.000900
32.666667,0.000352
32.7,0.001197
32.733333,0.000411
32.766667,0.000921
32.8,0.001122
32.833333,0.000094
32.866667,0.001294
32.9,0.000445
32.933333,0.000492
32.966667,0.000305
33,0.001233
33.033333,0.000016
33.066667,0.000318
33.1,0.000077
33.133333,0.000007
33.166667,0.000003
33.2,0.000000
33.233333,0.000000
33.266667,0.000000
33.3,0.000000
33.333333,0.000785
33.366667,0.000086
33.4,0.000009
33.433333,0.000011
33.466667,0.000006
33.5,0.000961
33.533333,0.000375
33.566667,0.000190
33.6,0.000079
33.633333,0.002410
33.666667,0.001603
33.7,0.000241
33.733333,0.000186
33.766667,0.000133
33.8,0.000078
33.833333,0.000213
33.866667,0.000026
33.9,0.000006
33.933333,0.000011
33.966667,0.000031
34,0.000051
34.033333,0.000126
34.066667,0.000493
34.1,0.000011
34.133333,0.000005
34.166667,0.000001
34.2,0.000000
34.233333,0.000000
34.266667,0.000000
34.3,0.000000
34.333333,0.000000
34.366667,0.000000
34.4,0.000000
34.433333,0.000000
34.466667,0.000000
34.5,0.034069
34.533333,0.000021
34.566667,0.000007
34.6,0.000002
34.633333,0.000000
34.666667,0.000000
34.7,0.000000
34.733333,0.000000
34.766667,0.000000
34.8,0.000000
34.833333,0.000183
34.866667,0.000007
34.9,0.000008
34.933333,0.000019
34.966667,0.000001
35,0.000011
35.033333,0.000018
35.066667,0.000004
35.1,0.000011
35.133333,0.000004
35.166667,0.000011
35.2,0.000005
35.233333,0.000001
35.266667,0.000000
35.3,0.000000
35.333333,0.000000
35.366667,0.000000
35.4,0.000000
35.433333,0.000000
35.466667,0.000000
35.5,0.000000
35.533333,0.000000
35.566667,0.000000
35.6,0.000000
35.633333,0.000000
35.666667,0.000000
35.7,0.000000
35.733333,0.000000
35.766667,0.000000
35.8,0.000000
35.833333,0.000000
35.866667,0.000000
35.9,0.000000
35.933333,0.000000
35.966667,0.000000
36,0.000000
36.033333,0.000000
36.066667,0.000000
36.1,0.000000
36.133333,0.000000
36.166667,0.000000
36.2,0.000000
36.233333,0.000000
36.266667,0.000000
36.3,0.000000
36.333333,0.000000
36.366667,0.000000
36.4,0.000000
36.433333,0.000000
36.466667,0.000000
36.5,0.000000
36.533333,0.000000
36.566667,0.000000
36.6,0.000000
36.633333,0.000000
36.666667,0.000000
36.7,0.000000
36.733333,0.000000
36.766667,0.000000
36.8,0.000000
36.833333,0.000000
36.866667,0.000000
36.9,0.000000
36.933333,0.000000
36.966667,0.000000
37,0.000000
37.033333,0.000000
37.066667,0.000000
37.1,0.000000
37.133333,0.000000
37.166667,1.000000
37.2,0.000015
37.233333,0.000004
37.266667,0.000002
37.3,0.000000
37.333333,0.000000
37.366667,0.000000
37.4,0.000000
37.433333,0.000000
37.466667,0.000000
37.5,0.000000
37.533333,0.000000
37.566667,0.000000
37.6,0.000000
37.633333,0.000000
37.666667,0.000000
37.7,0.000000
37.733333,0.000000
37.766667,0.000000
37.8,0.000000
37.833333,0.000000
37.866667,0.019467
37.9,0.000007
37.933333,0.000003
37.966667,0.000000
38,0.000000
38.033333,0.000000
38.066667,0.000000
38.1,0.000000
38.133333,0.000000
38.166667,0.000000
38.2,0.000000
38.233333,0.000000
38.266667,0.000000
38.3,0.000000
38.333333,0.000000
38.366667,0.000000
38.4,0.000000
38.433333,0.042632
38.466667,0.044032
38.5,0.000032
38.533333,0.000011
38.566667,0.000004
38.6,0.000001
38.633333,0.000000
38.666667,0.000000
38.7,0.000000
38.733333,0.000000
38.766667,0.000000
38.8,0.000000
38.833333,0.000000
38.866667,0.000000
38.9,0.129022
38.933333,0.025504
38.966667,0.012850
39,0.016560
39.033333,0.005339
39.066667,0.012513
39.1,0.002073
39.133333,0.050491
39.166667,0.070126
39.2,0.000168
39.233333,0.001133
39.266667,0.000029
39.3,0.000815
39.333333,0.000049
39.366667,0.034804
39.4,0.000314
39.433333,0.000086
39.466667,0.008589
39.5,0.008502
39.533333,0.008647
39.566667,0.012868
39.6,0.020642
39.633333,0.008456
39.666667,0.010247
39.7,0.000282
39.733333,0.015485
39.766667,0.018785
39.8,0.007136
39.833333,0.000129
39.866667,0.000448
39.9,0.006397
39.933333,0.026466
39.966667,0.027023
40,0.036805
40.033333,0.003699
40.066667,0.000103
40.1,0.004300
40.133333,0.009801
40.166667,0.006018
40.2,0.044196
40.233333,0.032223
40.266667,0.004485
40.3,0.005802
40.333333,0.036532
40.366667,0.000055
40.4,0.000024
40.433333,0.000005
40.466667,0.000001
40.5,0.000000
40.533333,0.000000
40.566667,0.000000
40.6,0.000000
40.633333,0.000000
40.666667,0.000000
40.7,0.000000
40.733333,0.000000
40.766667,0.000000
40.8,0.000000
40.833333,0.000000
40.866667,0.000000
40.9,0.000000
40.933333,0.000000
40.966667,0.000000
41,0.000000
41.033333,0.000000
41.066667,0.000000
41.1,0.000000
41.133333,0.000000
41.166667,0.000000
41.2,0.000000
41.233333,0.000000
41.266667,0.000000
41.3,0.604148
41.333333,0.000989
41.366667,0.000178
41.4,0.000131
41.433333,0.000065
41.466667,0.000014
41.5,0.000005
41.533333,0.000001
41.566667,0.000000
41.6,0.000000
41.633333,0.000000
41.666667,0.000000
41.7,0.000000
41.733333,0.000000
41.766667,0.000000
41.8,0.000000
41.833333,0.000000
41.866667,0.000000
41.9,0.000000
41.933333,0.000000
41.966667,0.000000
42,0.000000
42.033333,0.000000
42.066667,0.000000
42.1,0.000000
42.133333,0.000000
42.166667,0.000000
42.2,0.000000
42.233333,0.000000
42.266667,0.000000
42.3,0.000585
42.333333,0.000051
42.366667,0.000013
42.4,0.000006
42.433333,0.000001
42.466667,0.000000
42.5,0.000000
42.533333,0.000000
42.566667,0.000000
42.6,0.000000
42.633333,0.000000
42.666667,0.000000
42.7,0.000000
42.733333,0.000000
42.766667,0.000000
42.8,0.000000
42.833333,0.000000
42.866667,0.000000
42.9,0.000000
42.933333,0.000000
42.966667,0.000000
43,0.000000
43.033333,0.000000
43.066667,0.000000
43.1,0.000000
43.133333,0.000000
43.166667,0.000000
43.2,0.000000
43.233333,0.000000
43.266667,0.000000
43.3,0.000013
43.333333,0.000001
43.366667,0.000007
43.4,0.000001
43.433333,0.000000
43.466667,0.000000
43.5,0.000000
43.533333,0.000000
43.566667,0.000000
43.6,0.000000
43.633333,0.000000
43.666667,0.000000
43.7,0.000000
43.733333,0.000000
43.766667,0.000000
43.8,0.000000
43.833333,0.000000
43.866667,0.000000
43.9,0.000000
43.933333,0.000000
43.966667,0.000000
44,0.000000
44.033333,0.000000
44.066667,0.000000
44.1,0.000000
44.133333,0.000000
44.166667,0.000000
44.2,0.090997
44.233333,0.000052
44.266667,0.000018
44.3,0.000326
44.333333,0.001179
44.366667,0.003972
44.4,0.010210
44.433333,0.011419
44.466667,0.010698
44.5,0.005685
44.533333,0.001204
44.566667,0.000355
44.6,0.002070
44.633333,0.003676
44.666667,0.004869
44.7,0.005322
44.733333,0.013080
44.766667,0.008149
44.8,0.004532
44.833333,0.004128
44.866667,0.003364
44.9,0.002171
44.933333,0.000397
44.966667,0.000090
45,0.000745
45.033333,0.003692
45.066667,0.001455
45.1,0.000234
45.133333,0.001382
45.166667,0.000320
45.2,0.001175
45.233333,0.001894
45.266667,0.001714
45.3,0.000130
45.333333,0.001687
45.366667,0.002753
45.4,0.004662
45.433333,0.002418
45.466667,0.022082
45.5,0.013539
45.533333,0.010109
45.566667,0.011537
45.6,0.007157
45.633333,0.041485
45.666667,0.170986
45.7,0.034068
45.733333,0.012375
45.766667,0.003452
45.8,0.005593
45.833333,0.001893
45.866667,0.011776
45.9,0.000093
45.933333,0.000394
45.966667,0.000948
46,0.002354
46.033333,0.000603
46.066667,0.000547
46.1,0.001611
46.133333,0.001797
46.166667,0.001092
46.2,0.001200
46.233333,0.007048
46.266667,0.004454
46.3,0.002279
46.333333,0.003074
46.366667,0.002344
46.4,0.002027
46.433333,0.000912
46.466667,0.005161
46.5,0.009542
46.533333,0.001902
46.566667,0.001527
46.6,0.000663
46.633333,0.022335
46.666667,0.001075
46.7,0.004189
46.733333,0.013016
46.766667,0.007645
46.8,0.020556
46.833333,0.015581
46.866667,0.002079
46.9,0.001888
46.933333,0.001168
46.966667,0.001301
47,0.001293
47.033333,0.001138
47.066667,0.006755
47.1,0.004395
47.133333,0.001054
47.166667,0.000365
47.2,0.002628
47.233333,0.003016
47.266667,0.003112
47.3,0.002288
47.333333,0.000298
47.366667,0.000108
47.4,0.000747
47.433333,0.000010
47.466667,0.000642
47.5,0.000706
47.533333,0.000486
47.566667,0.001704
47.6,0.002567
47.633333,0.001170
47.666667,0.000895
47.7,0.000930
47.733333,0.002047
47.766667,0.001639
47.8,0.000520
47.833333,0.000746
47.866667,0.002316
47.9,0.004228
47.933333,0.004282
47.966667,0.001892
48,0.054333
48.033333,0.019641
48.066667,0.004410
48.1,0.002828
48.133333,0.000589
48.166667,0.040600
48.2,0.019343
48.233333,0.011948
48.266667,0.008080
48.3,0.005824
48.333333,0.006395
48.366667,0.003296
48.4,0.001504
48.433333,0.001791
48.466667,0.001243
48.5,0.001132
